idx,Base salt,Initial loading,Final loading,Fitness
800,KCl,0,1.0,0.928
801,PbF2,2,4.0,1.036
802,BeI2,7,12.0,0.946
803,SnCl2,2,4.0,0.98
804,VBr4,5,8.0,0.986
805,YBr3,6,10.0,0.972
806,PbCl4,5,8.0,0.971
807,HfF4,2,3.0,1.015
808,SrI2,4,7.0,0.969
809,CaI2,6,9.0,0.94
810,CaBr2,0,1.0,0.975
811,PbCl2,2,4.0,0.975
812,MnCl4,3,5.0,0.913
813,MgBr2,1,2.0,0.959
814,MgI2,0,1.0,0.988
815,AlBr3,6,9.0,0.906
816,NiCl2,0,1.0,0.959
817,SrI2,8,12.0,0.881
818,GaCl3,0,1.0,0.922
819,BeI2,4,7.0,0.922
820,NaBr,1,2.0,0.913
821,CoCl3,6,9.0,0.853
822,SnI2,0,2.0,0.97
823,SrBr2,0,1.0,0.965
824,GaBr3,6,9.0,0.899
825,MgBr2,4,6.0,0.893
826,HfF4,3,5.0,0.932
827,YCl3,6,9.0,0.82
828,RbBr,2,4.0,0.874
829,CaI2,2,4.0,0.908
830,MgBr2,9,12.0,0.815
831,ScBr3,6,9.0,0.859
832,CaBr2,9,12.0,0.804
833,SnBr2,2,4.0,0.91
834,YI3,6,10.0,0.898
835,GaI3,3,6.0,0.92
836,PbBr2,2,4.0,0.917
837,SrBr2,4,6.0,0.883
838,KI,2,4.0,0.844
839,SnCl4,3,5.0,0.871
840,CsF,1,2.0,0.893
841,MgI2,4,6.0,0.862
842,SrBr2,6,9.0,0.843
843,SrBr2,2,4.0,0.859
844,RbCl,0,1.0,0.837
845,ZnBr2,9,12.0,0.788
846,CaCl2,1,2.0,0.801
847,ZrF4,3,5.0,0.816
848,NaI,1,2.0,0.839
849,KBr,0,1.0,0.814
850,LiCl,2,3.0,0.734
851,SrI2,4,6.0,0.84
852,SrI2,6,9.0,0.822
853,LaBr3,6,10.0,0.814
854,GeF4,2,3.0,0.822
855,KCl,1,2.0,0.723
856,SrBr2,9,12.0,0.742
857,MgI2,1,2.0,0.834
858,SnI2,2,4.0,0.829
859,LaI3,6,10.0,0.795
860,GeF4,3,4.0,0.777
861,YBr3,6,9.0,0.754
862,BaBr2,0,1.0,0.823
863,TiF4,2,3.0,0.763
864,BaI2,2,4.0,0.798
865,YI3,6,9.0,0.777
866,MgI2,9,12.0,0.72
867,SrBr2,1,2.0,0.796
868,BeI2,8,12.0,0.721
869,SrI2,2,4.0,0.773
870,SnF4,2,3.0,0.776
871,SrI2,0,1.0,0.793
872,AlI3,6,9.0,0.749
873,CaI2,9,12.0,0.698
874,ScI3,6,9.0,0.738
875,YBr3,7,10.0,0.732
876,BaI2,0,1.0,0.78
877,ZnI2,9,12.0,0.703
878,GaI3,6,9.0,0.731
879,CaI2,0,1.0,0.756
880,CrI3,6,9.0,0.725
881,LiCl,3,4.0,0.64
882,MgBr2,6,8.0,0.678
883,LiBr,2,3.0,0.688
884,RbBr,0,1.0,0.722
885,SnBr4,3,5.0,0.736
886,TiF4,3,4.0,0.682
887,BaI2,6,9.0,0.713
888,YCl3,7,9.0,0.638
889,CaBr2,1,2.0,0.713
890,LaI3,6,9.0,0.715
891,SnF4,3,4.0,0.709
892,RbCl,1,2.0,0.662
893,MgI2,6,8.0,0.678
894,LaCl3,6,9.0,0.638
895,SrI2,9,12.0,0.646
896,KI,0,1.0,0.683
897,VI3,6,9.0,0.675
898,GeF4,4,5.0,0.66
899,TiF4,4,5.0,0.638
900,MnCl4,2,3.0,0.66
901,KBr,1,2.0,0.638
902,CaI2,4,6.0,0.662
903,BeI2,9,12.0,0.624
904,BaI2,4,6.0,0.66
905,SnF4,4,5.0,0.642
906,GaI3,1,3.0,0.656
907,YI3,7,10.0,0.638
908,LaBr3,7,10.0,0.629
909,SrI2,7,9.0,0.629
910,GaCl3,1,2.0,0.619
911,LaI3,7,10.0,0.634
912,BaBr2,1,2.0,0.65
913,CaI2,1,2.0,0.628
914,LiI,2,3.0,0.612
915,LaBr3,6,9.0,0.595
916,BaI2,9,12.0,0.584
917,SrI2,1,2.0,0.637
918,RbI,0,1.0,0.596
919,ScI3,7,9.0,0.573
920,RbBr,1,2.0,0.569
921,YCl3,6,8.0,0.546
922,YBr3,6,8.0,0.572
923,YI3,6,8.0,0.579
924,LiBr,3,4.0,0.538
925,YBr3,7,9.0,0.542
926,KI,1,2.0,0.557
927,BaI2,1,2.0,0.574
928,LaI3,7,9.0,0.545
929,LaCl3,7,9.0,0.464
930,SrI2,6,8.0,0.496
931,ScI3,6,8.0,0.5
932,YI3,7,9.0,0.499
933,SnCl4,3,4.0,0.489
934,MgBr2,8,9.0,0.465
935,ScCl3,3,4.0,0.447
936,GaI3,0,1.0,0.485
937,YBr3,8,10.0,0.453
938,LaBr3,7,9.0,0.43
939,LaBr3,8,10.0,0.442
940,BeI2,7,9.0,0.422
941,LaI3,6,8.0,0.439
942,YCl3,8,9.0,0.388
943,SnCl4,4,5.0,0.424
944,LaBr3,6,8.0,0.416
945,MgI2,8,9.0,0.395
946,LaI3,8,10.0,0.402
947,SnBr4,3,4.0,0.407
948,PbCl4,4,5.0,0.39
949,YI3,8,10.0,0.382
950,BeBr2,8,9.0,0.334
951,SrI2,8,9.0,0.348
952,SnBr4,4,5.0,0.356
953,VBr4,4,5.0,0.346
954,YCl3,7,8.0,0.316
955,ScI3,8,9.0,0.321
956,BeI2,7,8.0,0.314
957,YI3,6,7.0,0.317
958,YBr3,7,8.0,0.307
959,YBr3,8,9.0,0.296
960,ScI3,7,8.0,0.302
961,LaI3,8,9.0,0.299
962,SrI2,7,8.0,0.294
963,YBr3,6,7.0,0.29
964,YI3,7,8.0,0.287
965,LaBr3,8,9.0,0.264
966,YCl3,6,7.0,0.255
967,LaCl3,6,7.0,0.261
968,LaI3,7,8.0,0.259
969,LaBr3,6,7.0,0.245
970,YI3,8,9.0,0.225
971,SrI2,6,7.0,0.221
972,ScI3,6,7.0,0.214
973,LaBr3,7,8.0,0.209
974,LaI3,6,7.0,0.192
975,YI3,9,10.0,0.172
976,LaBr3,9,10.0,0.145
977,BeI2,8,9.0,0.128
978,LaI3,9,10.0,0.12
979,YBr3,9,10.0,0.116
980,CoF3,0,9.0,4.397
981,BeCl2,0,4.0,3.816
982,AlCl3,0,9.0,3.714
984,AlCl3,0,6.0,3.833
986,CrF3,0,9.0,3.765
989,MgCl2,0,12.0,3.392
991,MgCl2,0,9.0,3.56
993,GeF4,0,8.0,3.738
995,VF2,0,12.0,3.522
996,ZnF2,0,12.0,3.533
998,GeF4,0,5.0,3.789
999,MoF3,0,9.0,3.662
1000,MgF2,0,12.0,3.375
1002,NiF2,0,4.0,3.759
1006,BeBr2,0,4.0,3.681
1007,CuF2,0,6.0,3.67
1008,MgBr2,0,9.0,3.519
1009,AlBr3,0,9.0,3.524
1010,SiF4,0,8.0,3.344
1011,BeBr2,0,12.0,3.315
1012,MgBr2,0,12.0,3.29
1013,MgCl2,0,6.0,3.351
1014,MgCl2,1,12.0,3.062
1015,GeF4,0,4.0,3.565
1016,CuF2,0,9.0,3.421
1017,AlBr3,0,6.0,3.564
1018,SnF4,0,8.0,3.482
1019,CuF2,0,4.0,3.549
1020,ZnF2,1,12.0,3.246
1021,VF4,0,8.0,3.29
1022,NiF2,0,8.0,3.337
1023,BeF2,0,12.0,3.102
1024,VCl2,0,12.0,3.083
1025,MgCl2,0,8.0,3.091
1026,AlF3,0,6.0,3.35
1027,BeF2,0,9.0,3.128
1028,MoF3,0,6.0,3.466
1029,TiF4,0,8.0,3.219
1030,CaCl2,0,12.0,2.944
1031,TiF3,0,9.0,3.156
1032,SiF4,0,5.0,3.273
1033,ZnF2,0,4.0,3.433
1034,ZnF2,0,6.0,3.386
1035,BeI2,0,8.0,3.377
1036,MgCl2,1,9.0,3.088
1037,BeF2,0,8.0,3.051
1038,BeI2,0,7.0,3.401
1039,ZnF2,0,9.0,3.248
1040,NaF,0,4.0,3.103
1041,CaF2,0,12.0,2.971
1042,MgI2,0,9.0,3.365
1043,SnF4,0,5.0,3.371
1044,GeF4,0,3.0,3.388
1045,BeF2,0,4.0,3.134
1046,BeF2,0,7.0,2.994
1047,ZnF2,0,8.0,3.173
1048,CoCl2,0,12.0,2.951
1049,NiCl2,0,12.0,2.942
1050,ZnCl2,0,12.0,2.926
1051,VF4,0,5.0,3.153
1052,BeI2,0,4.0,3.336
1053,ScF3,0,9.0,2.97
1054,MgBr2,1,12.0,2.979
1055,MgI2,0,12.0,3.077
1056,LiF,0,4.0,2.944
1057,MgCl2,2,12.0,2.757
1058,MgF2,0,4.0,3.052
1059,TiF4,0,5.0,3.058
1060,MgBr2,1,9.0,3.077
1061,CaCl2,0,9.0,2.868
1062,GeF2,0,12.0,2.893
1063,ZnF2,2,12.0,2.918
1064,CaCl2,1,12.0,2.689
1065,KF,0,4.0,2.834
1066,MgBr2,0,8.0,2.992
1067,VBr2,0,12.0,2.933
1068,MgF2,0,8.0,2.869
1069,GeF4,0,2.0,3.254
1070,MnCl2,0,9.0,2.931
1071,GaCl3,0,9.0,2.911
1072,MgBr2,0,6.0,3.094
1073,CaBr2,0,12.0,2.844
1074,CrCl3,0,9.0,2.861
1075,LiCl,0,4.0,2.8
1076,TiCl3,0,9.0,2.8
1077,VBr2,0,9.0,3.033
1078,MgCl2,0,4.0,2.875
1079,ZnCl2,0,9.0,2.914
1080,CuCl2,0,12.0,2.756
1081,SiF4,0,4.0,2.946
1082,SnF4,0,4.0,3.115
1083,SnF4,1,8.0,3.002
1084,NiCl2,1,12.0,2.735
1085,RbF,0,4.0,2.923
1086,MgI2,0,8.0,3.015
1087,SrF2,0,12.0,2.75
1088,AlF3,2,9.0,2.75
1089,TiF4,1,8.0,2.798
1090,CaBr2,0,9.0,2.878
1091,CaCl2,0,6.0,2.839
1092,AlF3,0,3.0,2.932
1093,ScCl3,0,6.0,2.798
1094,MnCl4,0,8.0,2.833
1095,MgI2,1,9.0,2.967
1096,ZnBr2,0,12.0,2.804
1097,MgCl2,1,8.0,2.623
1098,ZnF2,1,9.0,2.848
1099,AlI3,0,6.0,3.034
1100,MgI2,1,12.0,2.799
1101,SnF2,0,12.0,2.759
1102,YCl3,0,8.0,2.818
1103,YCl3,0,6.0,2.887
1104,MgCl2,2,9.0,2.653
1105,MgBr2,2,12.0,2.677
1106,MnCl2,0,6.0,2.812
1107,CoBr2,0,12.0,2.743
1108,CuCl2,0,9.0,2.764
1109,ZrCl4,0,8.0,2.792
1110,VF4,0,4.0,2.819
1111,HfCl4,0,8.0,2.898
1112,NiCl2,0,6.0,2.826
1113,HfF4,0,8.0,2.906
1114,LiCl,0,3.0,2.588
1115,YF3,0,9.0,2.695
1116,ZnBr2,0,9.0,2.846
1117,SrF2,0,9.0,2.765
1118,TiCl4,0,8.0,2.707
1119,YCl3,0,7.0,2.787
1120,ZnF2,1,8.0,2.748
1121,CaCl2,2,12.0,2.447
1122,YCl3,0,9.0,2.619
1123,NiBr2,0,12.0,2.716
1124,MgCl2,1,6.0,2.685
1125,MnBr2,0,9.0,2.803
1126,CaCl2,0,8.0,2.479
1127,BaF2,0,9.0,2.821
1128,CaF2,2,12.0,2.51
1129,TiF4,0,4.0,2.758
1130,CoBr2,0,9.0,2.81
1131,CaBr2,1,12.0,2.575
1132,ZnCl2,0,6.0,2.77
1133,VCl4,0,8.0,2.679
1134,CaI2,0,12.0,2.657
1135,ZnF2,1,6.0,2.797
1136,VF3,0,3.0,2.822
1137,GaCl3,0,6.0,2.735
1138,LiBr,0,4.0,2.702
1139,MgI2,0,6.0,2.828
1140,BeF2,2,12.0,2.48
1141,CrCl4,0,8.0,2.653
1142,MgBr2,0,4.0,2.803
1143,VI2,0,12.0,2.678
1144,SnCl4,0,8.0,2.723
1145,CaCl2,1,9.0,2.51
1146,VBr2,0,6.0,2.8
1147,LiCl,0,2.0,2.578
1148,CaI2,0,9.0,2.738
1149,CaBr2,0,6.0,2.764
1150,BaF2,0,12.0,2.58
1151,SnF4,0,3.0,2.855
1152,CaBr2,0,7.0,2.719
1153,CoCl3,0,9.0,2.569
1154,MnCl2,1,9.0,2.563
1155,MgBr2,2,9.0,2.647
1156,SnF2,0,8.0,2.708
1157,GaCl3,1,9.0,2.539
1158,CaF2,0,8.0,2.474
1159,SiF4,0,3.0,2.673
1160,NbCl4,0,8.0,2.613
1161,YBr3,0,8.0,2.715
1162,ZnCl2,0,8.0,2.516
1163,TiBr3,0,9.0,2.614
1164,MgBr2,1,8.0,2.559
1165,SnF4,1,5.0,2.705
1166,SrCl2,0,6.0,2.599
1167,LiBr,0,3.0,2.579
1168,CrBr3,0,9.0,2.6
1169,CuCl2,0,6.0,2.603
1170,ZnF2,1,4.0,2.664
1171,MgI2,2,12.0,2.506
1172,BaCl2,0,12.0,2.389
1173,SrF2,0,6.0,2.622
1174,ScF3,2,9.0,2.399
1175,MgI2,1,8.0,2.611
1176,SrI2,0,9.0,2.646
1177,ZnI2,0,12.0,2.544
1178,YF3,0,6.0,2.635
1179,BeF2,0,2.0,2.485
1180,VF4,0,3.0,2.598
1181,SiF4,2,8.0,2.426
1182,YBr3,0,7.0,2.645
1183,YBr3,0,6.0,2.675
1184,CaBr2,1,9.0,2.499
1185,LaCl3,0,7.0,2.601
1186,YCl3,1,8.0,2.488
1187,CoCl3,0,6.0,2.541
1188,ScBr3,0,6.0,2.593
1189,PbCl2,0,12.0,2.478
1190,CaBr2,0,8.0,2.415
1191,YCl3,1,9.0,2.358
1192,BaF2,0,8.0,2.559
1193,CaBr2,2,12.0,2.341
1194,ZnF2,0,2.0,2.679
1195,ZnBr2,0,6.0,2.62
1196,CaI2,1,12.0,2.425
1197,TiF4,1,5.0,2.468
1198,BeF2,2,9.0,2.312
1199,YI3,0,10.0,2.613
1200,MgCl2,4,12.0,2.198
1201,GeF2,0,4.0,2.506
1202,TiBr3,0,8.0,2.566
1203,ZnI2,0,9.0,2.588
1204,HfBr4,0,8.0,2.654
1205,MnI2,0,9.0,2.568
1206,TiF4,0,3.0,2.525
1207,MgI2,2,9.0,2.55
1208,YI3,0,9.0,2.612
1209,SrI2,0,12.0,2.433
1210,MgBr2,1,6.0,2.515
1211,YBr3,0,9.0,2.468
1212,GeCl4,0,8.0,2.44
1213,ScI3,0,8.0,2.594
1214,BaF2,0,6.0,2.566
1215,GeF2,2,12.0,2.317
1216,SrBr2,0,6.0,2.565
1217,MgF2,4,12.0,2.242
1218,WCl4,0,8.0,2.55
1219,GeBr2,0,12.0,2.353
1220,CaF2,0,4.0,2.38
1221,HfF4,0,5.0,2.604
1222,NaF,0,2.0,2.413
1223,PbCl4,0,8.0,2.545
1224,LiBr,0,2.0,2.524
1225,NiF2,4,12.0,2.327
1226,GeF4,2,8.0,2.426
1227,SnF4,0,2.0,2.641
1228,AlF3,3,9.0,2.297
1229,SrF2,2,12.0,2.283
1230,NiCl3,1,9.0,2.376
1231,CaI2,0,7.0,2.53
1232,YCl3,1,6.0,2.468
1233,AlF3,0,2.0,2.525
1234,LaBr3,0,10.0,2.521
1235,BaCl2,0,9.0,2.42
1236,CuCl2,0,4.0,2.463
1237,YCl3,1,7.0,2.42
1238,ZnF2,2,9.0,2.391
1239,ScI3,0,9.0,2.486
1240,TiF4,2,8.0,2.314
1241,ZrBr4,0,8.0,2.531
1242,RbF,0,2.0,2.485
1243,PbCl2,0,9.0,2.509
1244,MgCl2,2,8.0,2.191
1245,NiCl2,1,6.0,2.411
1246,CaCl2,1,8.0,2.137
1247,VBr3,1,9.0,2.398
1248,KF,0,2.0,2.301
1249,LaCl3,0,6.0,2.45
1250,CaI2,1,9.0,2.414
1251,YI3,0,8.0,2.503
1252,ZrF4,0,3.0,2.509
1253,CaCl2,1,6.0,2.31
1254,LiI,0,4.0,2.415
1255,ZnF2,4,12.0,2.25
1256,HfF4,0,3.0,2.581
1257,GaCl3,2,9.0,2.256
1258,LaBr3,0,7.0,2.503
1259,ZnBr2,0,8.0,2.374
1260,MgI2,0,4.0,2.486
1261,LaF3,0,9.0,2.311
1262,LiI,0,3.0,2.433
1263,SnF4,2,8.0,2.375
1264,MnCl4,0,5.0,2.352
1265,HfCl4,0,5.0,2.472
1266,BaCl2,1,12.0,2.184
1267,ScI3,0,7.0,2.474
1268,SnF2,2,12.0,2.256
1269,CaCl2,2,9.0,2.17
1270,BeF2,2,8.0,2.157
1271,TiBr4,0,8.0,2.425
1272,PbCl2,1,12.0,2.294
1273,VBr2,0,4.0,2.453
1274,CrBr3,0,8.0,2.396
1275,NaBr,0,4.0,2.302
1276,CuF2,4,12.0,2.209
1277,ZnCl2,0,4.0,2.369
1278,SiF4,0,2.0,2.407
1279,MnCl2,1,6.0,2.295
1280,KF,1,4.0,2.138
1281,YF3,2,9.0,2.222
1282,CaCl2,0,4.0,2.177
1283,SrI2,0,8.0,2.399
1284,ZrCl4,0,5.0,2.335
1285,ZnF2,2,8.0,2.263
1286,ScCl3,0,4.0,2.265
1287,PbBr2,0,12.0,2.316
1288,CrBr3,0,7.0,2.374
1289,VI2,0,6.0,2.425
1290,VBr4,0,8.0,2.39
1291,GeCl2,2,12.0,2.077
1292,SrI2,1,12.0,2.221
1293,YI3,0,7.0,2.402
1294,BaCl2,0,8.0,2.279
1295,NbBr4,0,8.0,2.376
1296,GaBr3,0,6.0,2.382
1297,CaI2,2,12.0,2.184
1298,MgI2,1,6.0,2.339
1299,LaI3,0,9.0,2.375
1300,SrI2,1,9.0,2.331
1301,SnF4,1,4.0,2.356
1302,CaI2,0,8.0,2.234
1303,MoBr4,0,8.0,2.355
1304,MgBr2,4,12.0,2.108
1305,ScF3,0,3.0,2.249
1306,LaBr3,0,8.0,2.324
1307,CaCl2,4,12.0,1.954
1308,LaCl3,1,7.0,2.29
1309,PbBr2,0,9.0,2.353
1310,SrI2,0,6.0,2.352
1311,KCl,0,4.0,2.0
1312,BaCl2,0,6.0,2.261
1313,CaF2,4,12.0,2.003
1314,MgCl2,0,2.0,2.186
1315,MnBr2,0,4.0,2.329
1316,SrI2,0,7.0,2.314
1317,BaF2,0,4.0,2.339
1318,NiCl2,0,4.0,2.238
1319,CaBr2,1,7.0,2.239
1320,LaBr3,1,10.0,2.285
1321,GaF3,4,9.0,2.152
1322,LaBr3,0,6.0,2.339
1323,GaCl3,1,6.0,2.203
1324,GaF3,0,3.0,2.308
1325,YI3,0,6.0,2.356
1326,CaBr2,2,9.0,2.168
1327,ZnBr2,0,4.0,2.33
1328,CaBr2,0,4.0,2.261
1329,NiCl2,4,12.0,2.027
1330,ScI3,0,6.0,2.312
1331,YCl3,2,9.0,2.056
1332,MnCl4,2,8.0,2.142
1333,MgBr2,2,8.0,2.138
1334,TiI3,0,9.0,2.25
1335,SnCl4,0,5.0,2.247
1336,NiCl3,1,6.0,2.182
1337,SrCl2,1,6.0,2.184
1338,LiCl,1,4.0,1.997
1339,MgCl2,1,4.0,2.08
1340,SnF2,0,4.0,2.24
1341,BeF2,2,7.0,2.002
1342,WBr4,0,8.0,2.309
1343,CaI2,0,6.0,2.228
1344,CaBr2,1,6.0,2.217
1345,BaF2,2,12.0,2.068
1346,VCl4,0,5.0,2.153
1347,LaF3,0,6.0,2.261
1348,ZnCl2,4,12.0,1.989
1349,LiI,0,2.0,2.268
1350,MgCl2,2,6.0,2.071
1351,VCl4,2,8.0,2.092
1352,GaCl3,0,4.0,2.191
1353,PbCl2,1,9.0,2.232
1354,ZnI2,0,8.0,2.222
1355,MgI2,2,8.0,2.187
1356,AlF3,2,6.0,2.118
1357,CaBr2,1,8.0,2.055
1358,YCl3,2,8.0,2.107
1359,BeF2,4,12.0,1.947
1360,BaCl2,1,9.0,2.116
1361,TiF4,0,2.0,2.189
1362,PbBr2,1,12.0,2.129
1363,YF3,0,4.0,2.206
1364,SrF2,2,9.0,2.084
1365,ScF3,3,9.0,1.976
1366,SiF4,3,8.0,2.012
1367,ZnI2,0,6.0,2.233
1368,HfF4,2,8.0,2.176
1369,BaCl2,2,12.0,1.958
1370,LaBr3,0,9.0,2.113
1371,TiF4,1,4.0,2.085
1372,GeF2,0,2.0,2.194
1373,CrI3,0,9.0,2.171
1374,ZnF2,2,6.0,2.127
1375,MoCl4,2,8.0,2.08
1376,HfF4,0,4.0,2.229
1377,NiBr3,0,9.0,2.145
1378,BaBr2,0,6.0,2.175
1379,LaI3,0,8.0,2.189
1380,ZnI2,2,12.0,2.062
1381,PbCl2,2,12.0,2.035
1382,LaCl3,1,6.0,2.124
1383,GaCl3,3,9.0,1.973
1384,LaBr3,1,7.0,2.191
1385,GeI2,0,12.0,2.039
1386,SrI2,2,12.0,2.015
1387,CaI2,1,7.0,2.132
1388,SrF2,0,4.0,2.067
1389,CaI2,2,9.0,2.077
1390,ZrCl4,0,4.0,2.08
1391,CaF2,0,2.0,2.122
1392,PbF2,0,4.0,2.194
1393,VF4,3,8.0,1.962
1394,SnCl4,2,8.0,2.045
1395,VBr2,4,12.0,1.946
1396,CaCl2,2,8.0,1.812
1397,ScCl3,2,6.0,1.954
1398,BaF2,2,9.0,2.058
1399,GeF4,3,8.0,2.006
1400,GeBr2,2,12.0,1.94
1401,NaI,0,4.0,2.065
1402,SrBr2,1,6.0,2.104
1403,NaCl,0,2.0,1.949
1404,CaBr2,4,12.0,1.881
1405,YBr3,2,8.0,2.083
1406,CoBr3,0,6.0,2.126
1407,SnCl2,0,4.0,2.059
1408,TiF4,3,8.0,1.921
1409,MgI2,4,12.0,1.956
1410,RbF,1,4.0,1.982
1411,YCl3,2,7.0,1.995
1412,PbCl2,0,6.0,2.105
1413,MgBr2,1,4.0,2.065
1414,SrF2,4,12.0,1.866
1415,SrI2,1,8.0,2.071
1416,SiF4,2,5.0,1.956
1417,MgCl2,4,9.0,1.854
1418,ScCl3,0,3.0,1.948
1419,ZnF2,6,12.0,1.879
1420,LaBr3,1,8.0,2.06
1421,CuBr2,0,4.0,2.093
1422,BeCl2,4,12.0,1.753
1423,YF3,3,9.0,1.892
1424,GaI3,0,9.0,2.052
1425,SrCl2,0,4.0,1.966
1426,YBr3,2,9.0,1.963
1427,MgCl2,6,12.0,1.73
1428,RbF,0,1.0,2.085
1429,PbBr2,1,9.0,2.075
1430,YCl3,0,4.0,1.972
1431,ScBr3,0,4.0,2.06
1432,YCl3,2,6.0,1.983
1433,LaI3,0,6.0,2.099
1434,SrI2,2,9.0,2.027
1435,ZrI4,0,8.0,2.081
1436,NiBr3,0,6.0,2.051
1437,RbCl,0,4.0,1.866
1438,TiI4,0,8.0,2.072
1439,LiCl,0,1.0,1.904
1440,LaBr3,2,10.0,2.011
1441,GeF2,4,12.0,1.824
1442,LaI3,0,7.0,2.064
1443,PbCl4,0,5.0,2.052
1444,SnF4,3,8.0,1.962
1445,BaCl2,1,8.0,1.944
1446,CaF2,2,8.0,1.802
1447,CaI2,1,8.0,1.927
1448,SnCl4,0,4.0,1.993
1449,MgBr2,2,6.0,1.952
1450,GeBr2,0,4.0,2.016
1451,KBr,0,4.0,1.846
1452,BaI2,0,6.0,2.029
1453,ZnBr2,4,12.0,1.857
1454,ZrBr4,0,5.0,2.029
1455,CrI3,0,8.0,2.003
1456,VCl4,0,4.0,1.915
1457,LaBr3,1,6.0,2.016
1458,GeF4,2,5.0,1.935
1459,LiBr,1,4.0,1.873
1460,CrI3,0,6.0,2.031
1461,LaCl3,2,7.0,1.95
1462,LaBr3,1,9.0,1.903
1463,NaBr,0,3.0,1.887
1464,CsF,0,2.0,1.993
1465,CuCl2,4,12.0,1.748
1466,SnF2,2,8.0,1.913
1467,PbBr2,2,12.0,1.893
1468,CoCl3,3,9.0,1.799
1469,WF4,3,8.0,1.955
1470,WCl4,0,5.0,1.983
1471,YBr3,2,7.0,1.951
1472,PbCl2,0,4.0,1.991
1473,SrI2,1,7.0,1.953
1474,PbF2,0,2.0,2.061
1475,SnF2,4,12.0,1.793
1476,PbCl4,2,8.0,1.929
1477,CaCl2,2,6.0,1.807
1478,MgBr2,4,9.0,1.839
1479,GaBr3,1,6.0,1.948
1480,VI4,0,8.0,1.974
1481,MgBr2,0,2.0,1.944
1482,CuF2,6,12.0,1.75
1483,SrI2,1,6.0,1.946
1484,SnF4,1,3.0,1.953
1485,ZnI2,2,9.0,1.91
1486,ZnI2,0,4.0,1.961
1487,YCl3,3,9.0,1.713
1488,BaCl2,1,6.0,1.861
1489,SrBr2,0,4.0,1.901
1490,PbBr2,0,6.0,1.943
1491,VBr4,2,8.0,1.896
1492,CaI2,0,4.0,1.904
1493,SrF2,0,2.0,1.935
1494,CaBr2,2,8.0,1.741
1495,TiF4,2,5.0,1.787
1496,CaI2,4,12.0,1.752
1497,GaCl3,0,3.0,1.846
1498,GaCl3,2,6.0,1.799
1499,CaCl2,6,12.0,1.577
1500,GaCl3,4,9.0,1.715
1501,CaBr2,2,7.0,1.821
1502,SnI4,0,5.0,1.946
1503,MoBr4,2,8.0,1.883
1504,YBr3,2,6.0,1.887
1505,NaBr,0,2.0,1.831
1506,BaCl2,2,9.0,1.782
1507,NaF,2,4.0,1.686
1508,MnCl4,3,8.0,1.744
1509,CuI2,2,12.0,1.783
1510,PbBr4,0,8.0,1.9
1511,BaF2,0,2.0,1.914
1512,BaF2,4,12.0,1.703
1513,VCl4,3,8.0,1.728
1514,MnCl4,0,3.0,1.809
1515,PbCl2,2,9.0,1.842
1516,CaI2,1,6.0,1.827
1517,SnF4,2,5.0,1.836
1518,MgI2,1,4.0,1.869
1519,LiCl,1,3.0,1.625
1520,BaCl2,4,12.0,1.643
1521,GeCl2,4,12.0,1.606
1522,YF3,2,6.0,1.821
1523,LiBr,0,1.0,1.859
1524,BaCl2,0,4.0,1.827
1525,MgI2,2,6.0,1.826
1526,SnBr2,0,4.0,1.863
1527,NiCl3,3,9.0,1.704
1528,BeBr2,4,12.0,1.66
1529,BeF2,4,9.0,1.612
1530,YF3,4,9.0,1.672
1531,PbBr2,0,4.0,1.871
1532,GaI3,1,9.0,1.803
1533,ZnF2,2,4.0,1.786
1534,MgBr2,6,12.0,1.629
1535,GaI3,0,6.0,1.85
1536,LaBr3,2,7.0,1.828
1537,RbBr,0,4.0,1.734
1538,SnF2,0,2.0,1.848
1539,LaCl3,2,6.0,1.768
1540,NaI,0,3.0,1.771
1541,MgI2,4,9.0,1.765
1542,VBr3,3,9.0,1.725
1543,CaCl2,1,4.0,1.618
1544,YBr3,0,4.0,1.811
1545,VBr4,0,5.0,1.817
1546,NiCl2,1,4.0,1.731
1547,NaBr,1,4.0,1.687
1548,BaF2,2,8.0,1.736
1549,YI3,3,10.0,1.778
1550,YCl3,3,8.0,1.674
1551,WI4,0,8.0,1.838
1552,KCl,1,4.0,1.525
1553,PbCl4,0,4.0,1.8
1554,CaBr2,2,6.0,1.74
1555,YCl3,0,3.0,1.699
1556,SrI2,2,8.0,1.753
1557,BaBr2,1,6.0,1.769
1558,WCl4,3,8.0,1.746
1559,MoBr4,0,5.0,1.802
1560,LaBr3,2,8.0,1.753
1561,TiF4,1,3.0,1.707
1562,ZnCl2,6,12.0,1.55
1563,YF3,0,3.0,1.731
1564,ZrBr4,0,4.0,1.793
1565,SrI2,4,12.0,1.642
1566,PbCl2,1,6.0,1.761
1567,HfF4,0,2.0,1.825
1568,ZnI2,4,12.0,1.659
1569,SnCl4,3,8.0,1.674
1570,LiI,1,4.0,1.693
1571,SnBr4,0,5.0,1.778
1572,CaCl2,0,2.0,1.642
1573,NiCl2,6,12.0,1.534
1574,KI,0,4.0,1.65
1575,CaI2,2,7.0,1.718
1576,LaF3,3,9.0,1.625
1577,LaBr3,2,9.0,1.659
1578,HfF4,3,8.0,1.702
1579,SrCl2,2,6.0,1.645
1580,PbCl2,4,12.0,1.61
1581,ScBr3,0,3.0,1.72
1582,YI3,3,9.0,1.719
