idx,Base salt,Initial loading,Final loading,Fitness
346,CaF2,2,12.0,1.347289318303811
3947,ZrCl4,2,3.0,2.2
4022,VCl4,4,5.0,1.9103139013452912
522,NaBrO3,0,3.0,2.1794871794871793
721,CaF2,2,4.0,1.6897018970189703
1789,KF,1,2.0,1.6519337016574585
199,ScCl3,6,9.0,1.4099560761346996
1029,CaF2,0,12.0,1.347392290249433
227,NiSO4,0,7.0,1.9822485207100593
1924,BaBr2,1,4.0,2.7074999999999996
1881,GaCl3,1,3.0,2.1362763915547025
2526,YF3,1,9.0,1.6360103626943003
4075,CaI2,8,9.0,2.1043956043956045
591,CaHPO4,3,7.0,1.5977011494252873
1545,BaBr2,1,6.0,2.5343839541547277
146,Ni2P2O7,2,6.0,2.6615384615384614
1837,LaI3,3,7.0,2.872093023255814
2945,YF3,4,9.0,1.6360078277886496
16,K2Se,5,9.0,1.4131147540983606
2022,SrCl2,2,4.0,1.9277899343544855
2254,MgBr2,8,9.0,1.875
537,Ni3(PO4)2,2,7.0,2.80327868852459
1732,CuCl2,4,9.0,1.7573333333333334
200,NaOH,0,7.0,1.3613138686131383
2221,ZnI2,4,6.0,2.831730769230769
1115,BaF2,0,9.0,2.0911786508524837
2252,SnCl4,3,4.0,2.3509615384615383
2402,ZnF2,0,4.0,2.3086751849361127
699,Ca2SiO4,4,7.0,1.9482758620689655
228,MnCl4,2,3.0,2.142857142857143
1370,LaCl3,1,6.0,2.23109243697479
410,LaPO4,2,11.0,1.9807692307692308
2093,KCl,1,2.0,1.4518072289156627
2865,CuF2,2,4.0,2.331719128329298
2213,YBr3,2,3.0,2.700892857142857
3442,MnCl4,5,8.0,1.755
642,GeF4,4,8.0,1.845036319612591
1553,SrI2,4,12.0,1.7655913978494622
248,VF2,0,12.0,1.4898477157360406
918,Ni(ClO4)2,5,7.0,2.0
944,LaBr3,6,8.0,2.4470588235294115
915,LaBr3,6,9.0,2.010135135135135
3215,LaI3,3,8.0,2.756335282651072
2883,YCl3,3,9.0,1.5079225352112675
561,WF4,3,8.0,2.449874686716792
2095,MgI2,1,2.0,3.1471698113207545
2153,RbBr,0,1.0,2.597122302158273
1084,ZnBr2,0,12.0,1.6952841596130592
3077,SrF2,7,12.0,1.490986214209968
2833,NiBr3,1,9.0,2.293241695303551
833,SnBr2,2,4.0,2.774390243902439
3095,ZrI4,0,5.0,3.473002159827214
3571,VBr4,5,8.0,2.45273631840796
3538,RbF,3,4.0,1.8435114503816792
4019,CrCl4,4,5.0,1.9324324324324325
1057,GeF4,0,2.0,2.8873114463176575
3443,BeF2,8,12.0,1.3783403656821378
2499,CaI2,0,12.0,1.6805819101834285
831,ScBr3,6,9.0,1.8837719298245612
1392,CaBr2,4,12.0,1.4776119402985075
88,RbF,0,2.0,2.252946509519492
1073,RbF,0,4.0,1.843001261034048
1718,MgBr2,4,8.0,1.7457846952010376
3907,LaI3,2,4.0,3.213197969543147
2843,BaI2,0,6.0,2.7794520547945205
2937,SnBr2,0,4.0,2.7764530551415794
3153,CaBr2,7,12.0,1.4781634938409856
718,BaHPO4,0,2.0,2.9999999999999996
682,CoPO4,6,9.0,2.0
810,CaBr2,0,1.0,2.809798270893372
405,BaHPO4,0,7.0,2.11
144,CsF,0,2.0,2.7115646258503405
976,Pb(IO3)2,1,2.0,4.888888888888889
315,AlF3,2,9.0,1.50519978106185
505,Mg(ClO4)2,1,5.0,1.89010989010989
564,VPO4,5,9.0,1.875
122,Mn3(PO4)2,0,8.0,2.483516483516483
1504,CaI2,1,6.0,2.292346298619824
248,CaSO4,0,11.0,1.4742268041237112
410,LiBr,0,2.0,2.241563055062167
3438,NbF4,5,8.0,1.835334476843911
4144,ScI3,7,8.0,2.603448275862069
2328,YI3,6,7.0,2.8053097345132745
