idx,Base salt,Initial loading,Final loading,Fitness
3023,CoI2,4,12.0,1.647
3855,SnF2,0,1.0,0.739
256,CrPO4,1,9.0,3.0
858,PbHPO4,0,1.0,0.76
324,SnF2,0,12.0,2.759
4151,YI3,3,4.0,0.327
2648,KF,0,2.0,2.301
3443,PbBr2,2,6.0,1.165
2143,BaF2,9,12.0,0.689
3622,SrCl2,9,12.0,0.822
3336,CaF2,9,12.0,1.1
1510,PbBr4,0,8.0,1.9
1514,MnCl4,0,3.0,1.809
1018,SnF4,0,8.0,3.482
502,Ca(ClO4)2,1,7.0,1.72
785,Sr(BrO3)2,0,2.0,0.92
2023,YBr3,2,4.0,0.948
3859,GeI2,9,12.0,0.67
1479,GaBr3,1,6.0,1.948
1237,YCl3,1,7.0,2.42
3180,PbCl4,0,3.0,1.51
3506,GaCl3,7,9.0,0.978
2491,CoCl2,0,6.0,2.88
423,BaHAsO4,0,7.0,2.08
1228,AlF3,3,9.0,2.297
19,Li2S,0,9.0,3.559
3841,VI3,4,6.0,0.739
420,TiF4,2,8.0,2.314
3815,ScI3,6,9.0,0.738
6,AlF3,0,9.0,3.537
932,YI3,7,9.0,0.499
1703,CaBr2,7,12.0,1.32
439,LaBr3,0,7.0,2.503
1325,YI3,0,6.0,2.356
678,SrI2,4,9.0,1.474
1955,ZnI2,8,12.0,0.994
2126,BaI2,2,4.0,0.798
494,LiClO4,0,2.0,1.79
614,PbHPO4,0,3.0,1.48
2999,YCl3,0,3.0,1.699
3960,YCl3,6,8.0,0.546
3340,PbBr2,0,2.0,1.333
1076,TiCl3,0,9.0,2.8
2897,GeCl2,1,4.0,1.835
1486,ZnI2,0,4.0,1.961
3703,SrF2,7,9.0,0.808
344,Ni3(PO4)2,1,8.0,2.46
2675,TiBr4,0,8.0,2.425
2033,RbBr,1,3.0,0.914
3317,VF4,0,1.0,1.306
3828,ZrBr4,3,5.0,0.754
1142,MgBr2,0,4.0,2.803
1473,SrI2,1,7.0,1.953
532,Zn3(PO4)2,2,8.0,1.72
745,Pb(IO3)2,2,6.0,1.06
3224,MoCl4,4,8.0,1.346
222,AlI3,6,9.0,0.749
647,LiH2PO4,0,2.0,1.27
48,ZnBr2,0,12.0,2.804
573,ScCl3,4,9.0,1.675
1248,KF,0,2.0,2.301
3890,CoI2,4,6.0,0.671
3968,VI4,3,5.0,0.593
499,Zn3(PO4)2,0,4.0,1.88
267,GaF3,0,9.0,3.301
1116,ZnBr2,0,9.0,2.846
1947,HfF4,2,4.0,1.077
386,PbCl2,0,12.0,2.478
3632,HfBr4,5,8.0,0.955
3396,SnCl4,0,2.0,1.218
3925,YBr3,1,2.0,0.631
381,Mn3(PO4)2,0,8.0,2.26
1575,CaI2,2,7.0,1.718
2774,MgF2,6,12.0,1.921
209,AlBr3,6,9.0,0.906
909,SrI2,7,9.0,0.629
1301,SnF4,1,4.0,2.356
3837,NiI2,9,12.0,0.699
3404,LiF,3,4.0,1.08
1854,PbCl2,4,9.0,1.203
79,FeCO3,0,5.0,2.87
295,Ni3(PO4)2,0,8.0,2.79
958,YBr3,7,8.0,0.307
1805,SnBr2,0,2.0,1.329
2100,SnBr2,9,12.0,0.766
331,CoBr2,0,12.0,2.743
2582,YBr3,0,6.0,2.675
3230,PbBr2,1,4.0,1.451
2310,CrI3,8,9.0,0.388
1786,MgCl2,6,9.0,1.186
2775,CrBr3,1,8.0,2.172
2881,WCl4,0,5.0,1.983
4061,YCl3,8,9.0,0.388
2213,BaBr2,7,9.0,0.613
2926,CaBr2,2,7.0,1.821
2166,SnBr4,3,5.0,0.736
3701,SiF4,2,3.0,0.832
3917,BaBr2,7,9.0,0.613
1378,BaBr2,0,6.0,2.175
173,MgCl2,0,1.0,1.464
3127,VI4,2,8.0,1.576
447,AlAsO4,4,9.0,1.94
2234,RbBr,1,2.0,0.569
1964,SrF2,6,9.0,0.974
3956,RbBr,1,2.0,0.569
2048,CaBr2,9,12.0,0.804
3008,ZnCl2,6,12.0,1.55
483,KBrO3,1,6.0,1.78
3261,ScI3,3,7.0,1.38
0,CoF3,0,9.0,4.397
1368,HfF4,2,8.0,2.176
3728,NaI,1,2.0,0.839
3625,VBr2,0,1.0,0.98
2438,GeF4,1,8.0,3.197
396,MgI2,2,9.0,2.55
3799,CaBr2,7,9.0,0.727
933,Mg(ClO4)2,5,7.0,0.5
1824,LaCl3,3,6.0,1.241
3694,VBr2,4,6.0,0.861
3430,PbI2,1,4.0,1.212
816,NiCl2,0,1.0,0.959
1584,PbBr2,2,9.0,1.722
190,CrAsO4,9,11.0,0.56
1812,BeBr2,4,8.0,1.205
4154,PbCl2,7,8.0,0.318
3846,SiF4,4,5.0,0.678
2538,CaBr2,0,6.0,2.764
318,Ca(ClO4)2,0,9.0,2.54
3494,MoCl4,2,4.0,1.068
2674,BeF2,2,8.0,2.157
3938,SnI4,2,4.0,0.627
685,Ba(ClO4)2,1,5.0,1.23
3477,MgCl2,1,2.0,1.049
554,GeF4,2,5.0,1.935
1171,MgI2,2,12.0,2.506
1225,NiF2,4,12.0,2.327
2420,CaCl2,0,12.0,2.944
3951,GeBr2,0,1.0,0.608
2539,AlCl3,0,3.0,2.655
2596,YI3,0,10.0,2.613
700,PbCl2,0,2.0,1.461
264,VPO4,1,9.0,2.85
3370,VBr4,0,3.0,1.265
3635,CuCl2,9,12.0,0.829
1467,PbBr2,2,12.0,1.893
184,La(IO3)3,0,2.0,0.74
3902,PbBr4,3,5.0,0.667
2206,SrI2,7,9.0,0.629
866,MgI2,9,12.0,0.72
1656,BeCl2,4,9.0,1.38
274,AlAsO4,2,11.0,2.8
3097,YCl3,1,4.0,1.512
2669,BaCl2,1,12.0,2.184
1502,SnI4,0,5.0,1.946
3013,ZnI2,4,12.0,1.659
729,SnBr2,0,2.0,1.329
2981,CaCl2,1,4.0,1.618
2713,MoBr4,0,8.0,2.355
1948,NaI,0,1.0,1.074
1122,YCl3,0,9.0,2.619
55,Ca(OH)2,0,8.0,3.63
474,CaHPO4,0,3.0,1.85
1197,TiF4,1,5.0,2.468
2019,MoCl3,6,9.0,0.868
193,AlCl3,6,9.0,1.013
1527,NiCl3,3,9.0,1.704
578,CaI2,4,12.0,1.752
2135,SnF4,2,3.0,0.776
1441,GeF2,4,12.0,1.824
3942,ZnCl2,6,8.0,0.551
970,CaCO3,5,6.0,0.41
1858,GaF3,0,2.0,1.23
131,BaI2,1,12.0,1.967
178,BaCl2,0,2.0,1.458
469,Ca3(PO4)2,3,11.0,1.88
3595,MnBr4,5,8.0,0.982
626,Zn3(PO4)2,2,7.0,1.41
3889,KI,3,4.0,0.63
92,Ni3(PO4)2,0,8.0,2.79
2085,CaCl2,4,6.0,0.782
658,SrBr2,4,9.0,1.512
1908,BeF2,8,12.0,0.98
3642,RbBr,1,3.0,0.914
3407,GeI2,6,12.0,1.131
342,YCl3,0,9.0,2.619
3269,LiCl,1,2.0,1.239
727,KF,1,2.0,1.196
687,PbHAsO4,1,4.0,1.27
976,LaBr3,9,10.0,0.145
486,Ca(ClO4)2,0,5.0,1.8
3266,VF4,1,2.0,1.353
1940,PbI4,0,5.0,1.108
2867,CrI3,0,8.0,2.003
3557,VCl2,9,12.0,0.886
1311,KCl,0,4.0,2.0
673,Na2CO3,0,1.0,1.26
603,AlPO4,7,11.0,1.37
660,RbCl,1,4.0,1.42
1802,GeBr2,0,2.0,1.329
3147,MgCl2,0,1.0,1.464
3055,CaBr2,6,12.0,1.486
3264,SnF4,2,4.0,1.363
2405,GeF4,0,4.0,3.565
3352,NiCl2,2,4.0,1.221
2966,BeF2,4,9.0,1.612
3948,RbI,3,4.0,0.58
3505,BaBr2,1,4.0,1.083
1290,VBr4,0,8.0,2.39
3372,AlCl3,7,9.0,1.089
1633,MgI2,0,2.0,1.628
3311,CoCl3,1,3.0,1.283
3518,WCl4,5,8.0,1.048
67,BaCl2,0,12.0,2.389
417,PbCO3,0,5.0,2.16
2323,BeBr2,8,9.0,0.334
1001,Mn3(AsO4)2,7,8.0,0.32
820,NaBr,1,2.0,0.913
1238,ZnF2,2,9.0,2.391
3284,SrF2,8,12.0,1.195
177,Sr(BrO3)2,0,2.0,0.92
2915,CaBr2,2,8.0,1.741
3012,HfF4,0,2.0,1.825
460,Mn3(AsO4)2,0,7.0,2.03
262,VPO4,0,5.0,3.01
3679,YI3,4,6.0,0.907
1155,MgBr2,2,9.0,2.647
397,YI3,0,9.0,2.612
3188,RbBr,0,3.0,1.452
294,CrAsO4,2,11.0,2.65
3029,ScBr3,0,3.0,1.72
1410,RbF,1,4.0,1.982
1671,SrI2,2,6.0,1.554
2232,FeI3,6,9.0,0.58
979,YBr3,9,10.0,0.116
1310,SrI2,0,6.0,2.352
3105,ZnF2,0,1.0,1.618
82,LiBr,0,2.0,2.524
3227,BeF2,7,12.0,1.226
459,KIO3,1,6.0,1.94
4103,YI3,8,10.0,0.382
4135,SrBr2,7,8.0,0.333
2513,MnBr2,0,9.0,2.803
423,RbF,0,2.0,2.485
333,Na4P2O7,0,10.0,2.42
1916,YI3,4,7.0,1.12
541,CrPO4,5,9.0,1.57
3682,SnCl4,3,5.0,0.871
3409,WBr4,2,5.0,1.237
1577,LaBr3,2,9.0,1.659
3686,YI3,0,2.0,0.911
839,SnCl4,3,5.0,0.871
500,MgI2,2,8.0,2.187
141,KBr,0,4.0,1.846
1389,CaI2,2,9.0,2.077
4056,HfCl4,4,5.0,0.439
2278,SnI2,6,8.0,0.46
2343,YBr3,8,9.0,0.296
1150,BaF2,0,12.0,2.58
3742,BaCl2,0,1.0,0.846
2792,ZnI2,2,12.0,2.062
1799,PbBr2,6,12.0,1.259
2815,YI3,2,10.0,2.114
550,GeBr2,0,4.0,2.016
3530,GeF2,6,9.0,0.99
2031,SnI2,0,2.0,0.97
948,PbCl4,4,5.0,0.39
2484,MnCl4,0,8.0,2.833
4204,ScI3,6,7.0,0.214
532,NaCl,1,4.0,1.838
2978,WF4,2,5.0,1.834
1841,LaCl3,1,3.0,1.232
3379,LaBr3,4,7.0,1.241
602,LiClO4,1,3.0,1.41
4181,CuF2,8,9.0,0.258
1614,MgF2,8,12.0,1.431
2250,CaI2,6,8.0,0.528
639,GeBr2,4,12.0,1.489
848,Zn3(PO4)2,0,1.0,0.77
967,LaCl3,6,7.0,0.261
228,CrAsO4,0,9.0,3.34
2880,WF4,3,8.0,1.955
1695,YBr3,3,7.0,1.489
2260,VBr3,3,4.0,0.506
473,KOH,1,3.0,1.73
3627,GeI2,8,12.0,0.893
155,LiBr,0,1.0,1.859
2307,CaI2,8,9.0,0.383
261,LiOH,0,3.0,2.42
3112,BeF2,2,4.0,1.447
1101,SnF2,0,12.0,2.759
2913,CaF2,7,12.0,1.642
231,Li2CO3,0,10.0,3.04
288,BeI2,0,4.0,3.336
930,SrI2,6,8.0,0.496
2781,TiF4,1,4.0,2.085
2486,VCl2,0,8.0,2.711
3705,GeBr2,9,12.0,0.782
2597,MgCl2,4,12.0,2.198
435,CrAsO4,0,2.0,2.12
942,YCl3,8,9.0,0.388
28,Li2Se,0,5.0,3.211
671,LiClO4,0,1.0,1.25
1710,CaF2,8,12.0,1.273
764,NaClO4,0,1.0,0.95
3242,CuF2,8,12.0,1.258
2749,LaI2,0,12.0,2.157
3084,PbCl4,3,8.0,1.586
655,Cr3(PO4)2,1,4.0,1.33
989,MgCl2,0,12.0,3.392
4081,ZrBr4,3,4.0,0.424
3361,NiI2,4,9.0,1.243
2444,BeI2,0,4.0,3.336
791,NaH2PO4,0,1.0,0.86
981,BeCl2,0,4.0,3.816
2735,YI3,0,6.0,2.356
2667,MnCl4,0,5.0,2.352
900,Ca(ClO4)2,7,9.0,0.59
3225,ZnI2,6,12.0,1.343
3870,YCl3,1,2.0,0.679
3806,ScBr3,7,9.0,0.722
4165,SnBr2,8,9.0,0.298
1469,WF4,3,8.0,1.955
1407,SnCl2,0,4.0,2.059
264,AlBr3,0,6.0,3.564
3064,VBr2,6,12.0,1.508
929,LaCl3,7,9.0,0.464
136,CrAsO4,0,2.0,2.12
2497,ZrCl4,0,8.0,2.792
2190,KBr,1,2.0,0.638
3383,NaBr,1,3.0,1.169
246,GeF4,0,8.0,3.738
4137,MnBr4,4,5.0,0.346
1770,RbCl,0,2.0,1.293
881,Zn2As2O7,0,1.0,0.71
3083,BaI2,1,6.0,1.624
923,YI3,6,8.0,0.579
237,MnSO4,0,9.0,3.08
268,TiF4,0,8.0,3.219
669,CaI2,4,9.0,1.474
4041,CrCl4,4,5.0,0.429
1922,VCl4,2,4.0,1.052
3277,CoI2,4,9.0,1.336
1164,MgBr2,1,8.0,2.559
832,Ni2P2O7,1,2.0,0.81
1017,Sr3(PO4)2,10,11.0,0.21
232,CaCO3,0,6.0,3.19
1793,ZnI2,2,6.0,1.337
2319,LaCl3,8,9.0,0.337
267,FeSO4,0,9.0,2.79
3273,CoI2,6,12.0,1.289
1927,MoCl4,2,4.0,1.068
612,SnCl2,4,12.0,1.579
2640,ZnCl2,1,6.0,2.414
2279,PbI2,6,8.0,0.462
3873,AlCl3,3,4.0,0.648
1910,NaI,1,3.0,1.1
1661,ZnBr2,4,9.0,1.508
2691,ScCl3,0,4.0,2.265
258,MgBr2,0,9.0,3.519
847,ZrF4,3,5.0,0.816
243,Na2HPO4,0,12.0,2.96
1245,NiCl2,1,6.0,2.411
1139,MgI2,0,6.0,2.828
2708,SrI2,1,9.0,2.331
1979,SrF2,2,4.0,0.975
558,CuCl2,4,12.0,1.748
904,BaI2,4,6.0,0.66
484,YI3,0,6.0,2.356
2223,PbBr2,0,1.0,0.633
1332,MnCl4,2,8.0,2.142
3386,MgBr2,0,1.0,1.249
7,VF2,0,12.0,3.522
2327,SnBr4,4,5.0,0.356
3601,LaI3,1,4.0,0.997
3503,GaCl3,4,6.0,1.026
1462,LaBr3,1,9.0,1.903
1213,ScI3,0,8.0,2.594
1826,VBr4,4,8.0,1.253
773,MnCl4,5,8.0,1.053
2286,ZrCl4,4,5.0,0.426
1023,BeF2,0,12.0,3.102
3091,CrBr4,0,4.0,1.617
3202,YBr3,1,4.0,1.462
2003,CuI2,2,4.0,0.994
1289,VI2,0,6.0,2.425
1795,TiF4,3,5.0,1.236
3413,YF3,2,4.0,1.186
446,SnF2,2,12.0,2.256
880,CrI3,6,9.0,0.725
462,Zn3(AsO4)2,0,7.0,2.02
781,ZrF4,5,8.0,1.029
1761,SnCl4,2,5.0,1.358
3725,CaCl2,4,6.0,0.782
518,VPO4,1,4.0,1.75
898,Ca(NO3)2,1,2.0,0.6
315,K3AsO4,0,8.0,2.54
883,LiBr,2,3.0,0.688
2610,ScI3,0,8.0,2.594
1103,YCl3,0,6.0,2.887
3221,ZnCl2,2,4.0,1.379
531,ScCl3,0,3.0,1.948
2785,MoCl4,2,8.0,2.08
227,NiSO4,0,7.0,3.35
3649,CoI2,4,8.0,0.91
726,Pb(IO3)2,0,2.0,1.16
2302,PbF2,8,9.0,0.407
1739,CaI2,1,4.0,1.416
610,SrI2,2,8.0,1.753
570,ScBr3,3,9.0,1.822
2931,YBr3,2,6.0,1.887
3326,SnBr2,0,2.0,1.329
343,NiBr2,0,12.0,2.716
3295,NiCl2,4,8.0,1.214
3697,CrBr4,2,4.0,0.883
434,ZnF2,4,12.0,2.25
1915,LaF3,3,6.0,1.109
97,MgI2,0,4.0,2.486
121,LiIO3,1,6.0,2.23
2081,BaCl2,9,12.0,0.753
1549,YI3,3,10.0,1.778
3009,ZrBr4,0,4.0,1.793
2573,SrI2,0,9.0,2.646
1529,BeF2,4,9.0,1.612
965,LaBr3,8,9.0,0.264
920,Mg(ClO4)2,6,8.0,0.54
528,SrI2,1,8.0,2.071
176,ScCl3,3,6.0,1.363
3824,ScBr3,2,3.0,0.748
4027,YF3,3,4.0,0.475
290,CuHPO4,0,7.0,2.67
572,YCl3,3,9.0,1.713
556,CaCO3,3,6.0,1.53
3851,TiF4,3,4.0,0.682
144,LiIO3,2,6.0,1.78
2701,BaCl2,0,8.0,2.279
2390,CuF2,0,12.0,3.515
627,AlAsO4,7,11.0,1.31
2834,ZnF2,6,12.0,1.879
2220,LaCl3,0,1.0,0.628
3319,BaBr2,0,2.0,1.338
3720,PbI2,0,2.0,0.889
383,LaCl3,0,7.0,2.601
852,SrI2,6,9.0,0.822
1892,SrI2,7,12.0,1.071
370,MgBr2,1,8.0,2.559
2607,MgBr2,1,6.0,2.515
3373,CoBr2,8,12.0,1.14
317,KOH,0,1.0,2.53
1117,SrF2,0,9.0,2.765
2822,NiCl2,2,8.0,1.927
2373,NiF3,0,9.0,4.035
6,K2Se,0,9.0,2.889
1348,ZnCl2,4,12.0,1.989
2201,ZrF4,4,5.0,0.627
597,La(IO3)3,0,8.0,1.54
2546,SiF4,0,3.0,2.673
3652,TiBr3,4,6.0,0.913
3743,LaBr3,6,10.0,0.814
913,Ca(IO3)2,0,1.0,0.61
1183,YBr3,0,6.0,2.675
207,CoPO4,0,7.0,3.77
953,AlAsO4,6,7.0,0.47
1434,SrI2,2,9.0,2.027
249,Ba(OH)2,1,8.0,3.12
2908,SnF2,1,4.0,1.886
143,Zn3(PO4)2,0,4.0,1.88
1476,PbCl4,2,8.0,1.929
874,ScI3,6,9.0,0.738
2309,SrBr2,8,9.0,0.381
514,Cu3(PO4)2,0,4.0,1.83
334,KOH,1,4.0,2.27
1263,SnF4,2,8.0,2.375
2576,BeF2,0,2.0,2.485
840,CsF,1,2.0,0.893
3371,PbBr2,7,12.0,1.188
581,PbF2,4,12.0,1.812
204,CaCl2,0,1.0,0.983
1653,SrCl2,1,4.0,1.494
2026,CuCl2,9,12.0,0.829
905,SnF4,4,5.0,0.642
631,SnCl4,0,3.0,1.671
3399,SrCl2,8,12.0,1.048
1986,ZnCl2,9,12.0,0.877
162,ZrF4,3,8.0,1.623
3485,ScCl3,4,6.0,1.011
59,NiSO4,0,11.0,3.44
498,LiOH,1,3.0,1.45
2723,BaCl2,0,6.0,2.261
617,SnBr4,0,5.0,1.778
875,YBr3,7,10.0,0.732
1443,PbCl4,0,5.0,2.052
547,BaI2,1,9.0,2.006
4116,SrCl2,8,9.0,0.341
549,Sr(BrO3)2,2,10.0,1.59
212,Ba(OH)2,0,8.0,3.66
2619,PbCl4,0,8.0,2.545
3121,NaF,0,1.0,1.504
2720,LiF,0,2.0,2.186
66,FePO4,0,11.0,3.34
1873,BaI2,1,4.0,1.216
640,SrI2,0,4.0,1.636
3279,CaF2,2,4.0,1.247
637,BeI2,4,12.0,1.54
3860,LaI3,6,9.0,0.715
548,AlAsO4,5,9.0,1.57
2320,SrCl2,8,9.0,0.341
3278,SnBr2,6,12.0,1.255
2108,SnI2,2,4.0,0.829
922,PbHPO4,1,2.0,0.59
3378,LiBr,1,2.0,1.206
4031,ZnBr2,7,8.0,0.449
3115,YI3,4,10.0,1.558
921,YCl3,6,8.0,0.546
546,SnBr2,2,12.0,1.883
4023,PbF2,7,8.0,0.483
1912,BaCl2,8,12.0,0.992
2040,YCl3,6,9.0,0.82
2313,YI3,8,10.0,0.382
1897,TiF4,5,8.0,1.041
1654,BeF2,2,4.0,1.447
3852,SrBr2,7,9.0,0.695
824,NaH2PO4,1,2.0,0.77
2109,MnCl3,6,9.0,0.725
390,Mg2As2O7,0,6.0,2.22
3910,GaCl3,1,2.0,0.619
497,Zn2P2O7,1,6.0,1.86
985,Ca(IO3)2,1,2.0,0.4
836,PbBr2,2,4.0,0.917
601,MgI2,4,9.0,1.765
2196,PbI2,9,12.0,0.645
4175,MgF2,8,9.0,0.253
445,Sr3(AsO4)2,1,10.0,2.05
538,CoPO4,6,11.0,1.6
1594,SiF4,4,8.0,1.536
259,CrPO4,0,5.0,3.05
2779,BaCl2,2,12.0,1.958
343,Zn(IO3)2,0,6.0,2.5
1082,SnF4,0,4.0,3.115
1787,ZnF2,9,12.0,1.203
823,Co3(AsO4)2,4,7.0,0.83
1295,NbBr4,0,8.0,2.376
446,AlAsO4,5,11.0,1.93
3597,TiBr4,5,8.0,0.971
767,Ni(ClO4)2,4,7.0,0.92
1848,SnF2,4,8.0,1.182
233,CrPO4,0,7.0,3.26
1031,TiF3,0,9.0,3.156
3981,CuBr2,8,9.0,0.538
1338,LiCl,1,4.0,1.997
475,BaCl2,0,6.0,2.261
3786,PbI2,2,4.0,0.81
1663,RbCl,1,4.0,1.42
653,Ca(ClO4)2,4,9.0,1.26
278,LiClO4,0,9.0,2.58
2549,NiCl2,0,8.0,2.521
2864,ScCl3,1,4.0,1.89
2719,GeF4,1,3.0,2.33
372,Sr3(PO4)2,0,10.0,2.29
1385,GeI2,0,12.0,2.039
739,VBr4,4,8.0,1.253
3971,SnCl2,7,9.0,0.54
4178,CaF2,8,9.0,0.253
867,SrBr2,1,2.0,0.796
1152,CaBr2,0,7.0,2.719
1009,AlBr3,0,9.0,3.524
1349,LiI,0,2.0,2.268
541,RbCl,0,4.0,1.866
1111,HfCl4,0,8.0,2.898
1144,SnCl4,0,8.0,2.723
868,SrHPO4,1,2.0,0.71
3446,LaF3,4,6.0,1.142
2270,RbI,1,2.0,0.481
839,BaHAsO4,2,4.0,0.77
59,CaI2,0,12.0,2.657
3163,MnCl4,2,5.0,1.438
1950,ZrF4,2,3.0,1.063
2828,SrI2,1,8.0,2.071
954,PbHPO4,2,3.0,0.5
2631,CuCl2,0,4.0,2.463
845,FePO4,9,11.0,0.71
1090,CaBr2,0,9.0,2.878
3200,ZnCl2,0,2.0,1.457
3820,VBr2,1,2.0,0.766
257,Na3PO4,0,8.0,2.95
3695,CaF2,7,9.0,0.794
940,BeI2,7,9.0,0.422
1092,AlF3,0,3.0,2.932
187,SrI2,0,2.0,1.296
2950,ZrBr4,2,8.0,1.849
2097,GeF4,2,3.0,0.822
2261,ScI3,6,8.0,0.5
697,Co3(AsO4)2,4,8.0,1.22
907,AlAsO4,4,5.0,0.6
2035,MgBr2,4,6.0,0.893
2942,VCl4,3,8.0,1.728
1504,YBr3,2,6.0,1.887
3959,BaI2,7,9.0,0.577
226,LaI3,6,9.0,0.715
3628,NiCl2,0,1.0,0.959
2604,VCl3,1,6.0,2.438
1941,ZrCl4,5,8.0,1.006
3357,VBr3,1,3.0,1.275
492,KOH,3,7.0,1.61
1416,SiF4,2,5.0,1.956
2191,CaI2,4,6.0,0.662
697,PbI2,0,4.0,1.472
1136,VF3,0,3.0,2.822
3068,GeBr2,1,4.0,1.645
62,CrPO4,0,9.0,3.47
1790,ZnCl2,8,12.0,1.165
3134,SiF4,2,4.0,1.451
1049,NiCl2,0,12.0,2.942
163,Mn3(PO4)2,0,3.0,1.32
2268,GaCl3,3,4.0,0.472
958,Sr3(PO4)2,0,1.0,0.48
313,SrF2,0,12.0,2.75
2293,MoCl4,4,5.0,0.419
2568,SrF2,0,6.0,2.622
1428,RbF,0,1.0,2.085
1048,CoCl2,0,12.0,2.951
2171,PbBr2,1,2.0,0.746
151,Pb(NO3)2,0,4.0,1.59
1766,YI3,3,7.0,1.387
4068,CuI2,8,9.0,0.426
3086,KCl,0,2.0,1.413
2961,BeBr2,4,12.0,1.66
2541,NiCl2,1,9.0,2.611
81,CaCO3,0,5.0,2.7
3674,VBr4,2,4.0,0.908
3768,CuF2,6,8.0,0.754
1518,MgI2,1,4.0,1.869
1935,GaCl3,4,6.0,1.026
448,ZnCl2,0,4.0,2.369
272,FePO4,1,9.0,2.83
2772,TiF4,0,2.0,2.189
987,Co3(AsO4)2,7,8.0,0.38
2813,NaI,0,4.0,2.065
361,CaI2,0,9.0,2.738
2195,SnI2,6,9.0,0.662
1146,VBr2,0,6.0,2.8
4186,PbI2,8,9.0,0.272
2167,TiF4,3,4.0,0.682
1842,NaBr,1,3.0,1.169
1065,KF,0,4.0,2.834
2481,AlF3,0,3.0,2.932
22,ZnF2,0,4.0,3.433
2078,PbF2,9,12.0,0.819
1665,SrBr2,0,2.0,1.593
2839,ZnCl2,2,6.0,1.981
3526,CaI2,8,12.0,0.972
3070,TiF4,4,8.0,1.496
52,LiOH,0,7.0,3.61
2489,AlI3,0,6.0,3.034
2337,BeI2,7,8.0,0.314
460,CaI2,2,12.0,2.184
1079,ZnCl2,0,9.0,2.914
87,SrCl2,2,12.0,2.191
1442,LaI3,0,7.0,2.064
2904,NbI4,0,8.0,1.954
282,BeI2,0,9.0,3.293
2504,LiCl,0,3.0,2.588
462,LaI3,0,9.0,2.375
212,HfF4,3,5.0,0.932
2609,GeCl4,0,8.0,2.44
2742,MnCl4,2,8.0,2.142
2602,TiF4,0,3.0,2.525
1380,ZnI2,2,12.0,2.062
234,LaBr3,6,8.0,0.416
3387,MoBr4,4,8.0,1.226
597,MgBr2,6,12.0,1.629
421,LaAsO4,2,11.0,2.06
2262,MgCl2,8,9.0,0.443
50,Li2Se,7,9.0,0.733
2295,NaI,2,3.0,0.419
662,PbBr2,4,12.0,1.486
981,Ca(ClO4)2,8,9.0,0.38
2297,LiI,3,4.0,0.414
727,PbHAsO4,0,2.0,1.16
843,Ca(NO3)2,0,1.0,0.74
2970,PbBr2,0,4.0,1.871
870,Ca(ClO4)2,5,8.0,0.66
779,CaBr2,2,4.0,1.079
4033,SnBr2,6,8.0,0.459
3710,PbI2,8,12.0,0.83
3763,NiCl2,1,2.0,0.813
3610,ZnI2,4,8.0,0.954
3512,ZrCl4,5,8.0,1.006
851,Ca(H2PO4)2,2,4.0,0.7
685,MgCl2,2,4.0,1.346
842,Ca(NO3)2,4,6.0,0.7
3016,NiCl2,4,9.0,1.614
3772,WI4,5,8.0,0.817
2183,PbF2,6,8.0,0.693
3146,CrF3,6,9.0,1.392
1862,LaCl3,0,2.0,1.228
487,ScI3,0,6.0,2.312
1700,SnBr4,0,4.0,1.526
2242,TiBr3,8,9.0,0.547
586,Ca(IO3)2,1,6.0,1.56
2332,YCl3,7,8.0,0.316
782,SnF4,5,8.0,1.05
521,CaBr2,4,12.0,1.881
522,SnCl2,0,4.0,2.059
3111,TiBr4,3,8.0,1.553
313,Ni2P2O7,0,6.0,2.69
2419,TiF4,0,8.0,3.219
2219,SrI2,1,2.0,0.637
325,Mg3(PO4)2,0,8.0,2.55
3898,MoF4,4,5.0,0.637
4101,BeF2,8,9.0,0.342
3095,ZrF4,4,8.0,1.485
1523,LiBr,0,1.0,1.859
1894,PbBr2,2,6.0,1.165
651,MgI2,6,12.0,1.465
374,PbHPO4,0,7.0,2.3
3403,CaCl2,2,4.0,1.085
369,YBr3,0,8.0,2.715
4049,VBr4,3,4.0,0.454
118,SnCl4,0,5.0,2.247
3645,MgBr2,4,6.0,0.893
3935,LaBr3,2,3.0,0.627
2228,CoBr3,7,9.0,0.574
3887,BeI2,9,12.0,0.624
1625,MgCl2,4,8.0,1.399
3573,KCl,0,1.0,0.928
962,SrI2,7,8.0,0.294
2531,CrCl4,0,8.0,2.653
3893,ScCl3,8,9.0,0.578
3096,BeF2,4,8.0,1.391
401,Co3(PO4)2,0,7.0,2.2
3332,SnF4,0,1.0,1.327
2436,BeF2,0,4.0,3.134
662,LaAsO4,0,2.0,1.35
226,LiOH,1,7.0,2.99
2197,ScCl3,8,9.0,0.578
961,PbHAsO4,2,3.0,0.48
2588,CaBr2,2,12.0,2.341
2049,NaI,2,4.0,0.88
254,MnAsO4,0,9.0,3.05
772,MnCl2,0,1.0,1.131
1296,GaBr3,0,6.0,2.382
634,FePO4,0,2.0,1.37
749,AlAsO4,4,6.0,0.99
2608,YBr3,0,9.0,2.468
579,NaH2PO4,0,2.0,1.48
1426,YBr3,2,9.0,1.963
1246,CaCl2,1,8.0,2.137
407,Sr3(AsO4)2,1,11.0,2.18
435,HfF4,0,3.0,2.581
1686,NaI,1,4.0,1.476
365,MgBr2,2,9.0,2.647
2906,BaCl2,1,6.0,1.861
231,YI3,6,8.0,0.579
