idx,Base salt,Initial loading,Final loading,Fitness,Origin
1625,LiBr,2.0,4.0,1.115,s
4989,Li2SO4,0.0,10.0,2.85,s
1307,ZnI2,0.0,12.0,2.544,s
5280,Na2HPO4,6.0,12.0,1.44,s
4115,NaCl,1.0,2.0,0.974,s
2657,VCl4,2.0,4.0,1.052,s
3732,BeF2,2.0,4.0,1.447,s
3727,PbBr2,1.0,6.0,1.6,s
2950,YI3,6.0,8.0,0.579,s
2654,BaCl2,4.0,8.0,1.062,s
4408,NiI2,9.0,12.0,0.699,s
5155,NaNO3,0.0,3.0,1.89,s
2328,MoBr4,0.0,5.0,1.802,s
5159,Ni3(PO4)2,0.0,4.0,2.13,s
5539,Ca(NO3)2,0.0,1.0,0.74,s
1278,NiBr2,0.0,12.0,2.716,s
2246,WF4,3.0,8.0,1.955,s
4132,VI4,4.0,8.0,1.06,s
1901,TiCl3,0.0,9.0,2.8,s
2887,LaI3,6.0,9.0,0.715,s
1624,BaI2,1.0,4.0,1.216,s
1886,MgF2,0.0,4.0,3.052,s
1136,PbBr2,0.0,4.0,1.871,s
1466,PbCl2,0.0,4.0,1.991,s
5614,Zn3(AsO4)2,0.0,1.0,0.59,s
3797,YBr3,4.0,9.0,1.408,s
70,BeSO4,0.0,1.0,1.27,e
1964,CaBr2,0.0,7.0,2.719,s
2643,MnCl4,5.0,8.0,1.053,s
2704,YCl3,2.0,4.0,0.98,s
1757,CaI2,4.0,6.0,0.662,s
3497,CaI2,1.0,8.0,1.927,s
839,Sr(HCOO)2,0.0,2.0,1.17,e
1842,MgBr2,0.0,12.0,3.29,s
2219,LaBr3,2.0,10.0,2.011,s
3846,NaCl,0.0,1.0,1.321,s
243,Cu(ClO4)2,4.0,8.0,0.29,e
1912,AlF3,2.0,9.0,2.75,s
1931,HfF4,0.0,8.0,2.906,s
1265,ZrF4,0.0,8.0,2.805,s
2264,PbBr2,0.0,6.0,1.943,s
1416,LaBr3,0.0,9.0,2.113,s
4477,YI3,7.0,10.0,0.638,s
1011,ZrOCl2,0.0,8.0,2.67,e
4765,CrBr3,6.0,7.0,0.212,s
4474,GeI2,6.0,9.0,0.633,s
5449,AlAsO4,4.0,6.0,0.99,s
1568,GaI3,1.0,6.0,1.501,s
966,Zn(OH)2,0.0,1.0,1.6,e
3876,ZnF2,4.0,8.0,1.277,s
1315,GaBr3,0.0,9.0,2.555,s
1380,SrI2,1.0,9.0,2.331,s
416,La(NO3)3,0.0,4.0,1.66,e
5673,PbHAsO4,3.0,4.0,0.41,s
5484,LiClO4,2.0,4.0,0.79,s
4536,GaCl3,2.0,3.0,0.557,s
4058,HfF4,1.0,2.0,1.181,s
2769,SrCl2,4.0,6.0,0.869,s
1731,YBr3,7.0,10.0,0.732,s
1044,CaBr2,0.0,12.0,2.844,s
2397,VBr4,3.0,8.0,1.575,s
4511,VI3,7.0,9.0,0.593,s
940,VOSO4,0.0,1.0,1.86,e
5211,Co3(PO4)2,1.0,7.0,1.88,s
3023,YBr3,3.0,4.0,0.374,s
639,Na2SiO3,0.0,8.0,2.62,e
1354,YI3,0.0,8.0,2.503,s
503,MgCO3,3.0,5.0,1.03,e
2096,SrI2,1.0,9.0,2.331,s
420,La2(CO3)3,0.5,6.0,1.54,e
4383,CaCl2,6.0,8.0,0.643,s
4785,BaSe,0.0,4.0,2.128,s
3937,VF4,2.0,4.0,1.228,s
5465,Ni(ClO4)2,4.0,7.0,0.92,s
765,PtCl4,3.5,5.0,1.1,e
2608,SrI2,4.0,8.0,1.176,s
1051,AlI3,0.0,6.0,3.034,s
4345,PbCl4,3.0,5.0,0.802,s
2683,NaI,0.0,1.0,1.074,s
3678,CaBr2,6.0,12.0,1.486,s
3599,YF3,4.0,9.0,1.672,s
602,Na2Co(SO4)2,0.0,4.0,1.43,e
3558,WBr4,2.0,8.0,1.926,s
1078,HfF4,0.0,5.0,2.604,s
4359,ZnCl2,0.0,1.0,0.791,s
2926,LaCl3,1.0,2.0,0.642,s
658,Na5P3O10,0.0,6.0,1.43,e
4403,BaBr2,9.0,12.0,0.68,s
2082,ScCl3,0.0,4.0,2.265,s
1567,GaCl3,0.0,2.0,1.435,s
3875,VF4,1.0,2.0,1.353,s
1762,YI3,7.0,10.0,0.638,s
3219,SiF4,0.0,3.0,2.673,s
3765,CaI2,4.0,9.0,1.474,s
75,Ca6Al2(OH)12(SO4)3,0.0,26.0,1.72,e
3328,BaCl2,1.0,12.0,2.184,s
3266,GeF2,0.0,4.0,2.506,s
3994,CaI2,0.0,2.0,1.231,s
3534,SnF4,1.0,3.0,1.953,s
4732,SnCl2,7.0,8.0,0.286,s
1481,GaCl3,2.0,6.0,1.799,s
5389,PbHAsO4,1.0,4.0,1.27,s
4726,CaBr2,6.0,7.0,0.297,s
3759,CaBr2,0.0,2.0,1.529,s
1020,BeBr2,0.0,4.0,3.681,s
1039,MgCl2,2.0,12.0,2.757,s
2751,VCl4,3.0,5.0,0.893,s
836,Sr(ClO4)2,1.0,2.0,0.46,e
5332,LiClO4,1.0,4.0,1.24,s
5537,LiIO3,1.0,2.0,0.77,s
96,Ca2SiO4,0.0,1.17,1.08,e
3124,GeF4,0.0,3.0,3.388,s
4380,ScBr3,7.0,9.0,0.722,s
4232,ZnCl2,4.0,6.0,0.882,s
1210,GeF4,0.0,4.0,3.565,s
627,Na2S2O3,0.0,5.0,1.93,e
572,MnI2,0.0,4.0,1.44,e
549,Mn(C2H3O2)2,0.0,4.0,1.76,e
3925,VF4,0.0,1.0,1.306,s
51,BaCl2,0.0,2.0,1.5,e
1417,ScCl3,3.0,9.0,1.924,s
2002,ZnBr2,0.0,6.0,2.62,s
753,NiSO4,0.0,6.0,2.83,e
4096,CaCl2,9.0,12.0,0.902,s
1622,SrI2,1.0,4.0,1.197,s
2585,NaBr,1.0,3.0,1.169,s
197,Cr2(SO4)3,0.0,14.0,4.13,e
5347,Ba(IO3)2,0.0,6.0,1.37,s
5350,Ba(ClO4)2,1.0,6.0,1.32,s
3881,CoI2,6.0,12.0,1.289,s
810,Sm2(CrO4)3,0.0,2.0,0.64,e
5324,KBrO3,0.0,3.0,1.37,s
626,Na2S2O3,0.0,7.0,2.86,e
4839,CrPO4,1.0,9.0,3.0,s
3810,NaF,3.0,4.0,1.316,s
3289,CoCl2,0.0,4.0,2.49,s
5015,CrAsO4,0.0,5.0,2.91,s
3117,MoF4,0.0,8.0,3.301,s
1660,VCl3,6.0,9.0,0.919,s
650,Na2ZnCl4,0.0,3.0,1.18,e
1630,LaBr3,3.0,6.0,1.179,s
5115,Mn2P2O7,0.0,6.0,2.19,s
5481,Ca(IO3)2,0.0,2.0,0.94,s
121,CaCO3,0.0,6.0,2.67,e
3716,ZrF4,4.0,8.0,1.485,s
3059,BaBr2,7.0,8.0,0.275,s
5706,Sr3(AsO4)2,10.0,11.0,0.23,s
4588,PbCl2,4.0,6.0,0.48,s
2781,YI3,4.0,6.0,0.907,s
4084,GeBr2,8.0,12.0,0.999,s
3551,TiF4,2.0,5.0,1.787,s
5164,Co2SiO4,0.0,4.0,2.09,s
5312,Mn(OH)2,0.0,1.0,1.49,s
2934,PbBr2,0.0,1.0,0.633,s
135,CaSO3,0.0,0.5,0.57,e
4006,LaCl3,0.0,2.0,1.228,s
3409,MgI2,2.0,8.0,2.187,s
3840,YBr3,4.0,8.0,1.389,s
3668,SiF4,4.0,8.0,1.536,s
1730,ScI3,6.0,9.0,0.738,s
2699,VCl3,6.0,9.0,0.919,s
517,MgSeO4,1.0,6.0,1.92,e
62,BeSO4,2.0,4.0,1.13,e
4378,SnF4,2.0,3.0,0.776,s
4969,CrAsO4,0.0,11.0,3.42,s
4862,NaBrO3,0.0,6.0,2.45,s
1742,BaI2,6.0,9.0,0.713,s
1755,MnCl4,2.0,3.0,0.66,s
3346,ZrCl4,0.0,5.0,2.335,s
1221,BeI2,0.0,7.0,3.401,s
123,CaCrO4,0.0,2.0,1.92,e
2398,RbI,0.0,4.0,1.545,s
3699,VCl4,0.0,3.0,1.568,s
3158,SiF4,0.0,4.0,2.946,s
5042,K2SO4,0.0,10.0,2.37,s
1220,MgCl2,1.0,9.0,3.088,s
573,MnI2,1.0,2.0,0.38,e
4965,AlPO4,0.0,9.0,3.43,s
4098,GaCl3,4.0,6.0,1.026,s
872,Th(NO3)4,4.0,5.0,0.26,e
5129,Ba3(PO4)2,0.0,11.0,2.19,s
4048,YBr3,1.0,3.0,1.148,s
3112,TiF3,0.0,9.0,3.156,s
1675,PbCl2,2.0,4.0,0.975,s
5278,Ni3(PO4)2,1.0,4.0,1.64,s
728,NH4Al(SO4)2,1.0,12.0,1.35,e
3485,YCl3,0.0,4.0,1.972,s
4118,NaI,0.0,1.0,1.074,s
696,NaOH,0.0,1.0,1.94,e
608,Na2Fe(SO4)2,0.0,2.0,1.17,e
4303,SnBr4,2.0,4.0,0.862,s
3343,MnCl2,1.0,6.0,2.295,s
2910,SnI2,6.0,9.0,0.662,s
3250,SiF4,2.0,8.0,2.426,s
4135,CuCl2,7.0,9.0,0.969,s
4589,ScBr3,8.0,9.0,0.453,s
323,H2SO4,1.0,6.5,1.97,e
1464,PbBr2,2.0,12.0,1.893,s
279,FeSO5H,1.5,3.0,0.84,e
4911,Mn(OH)2,0.0,1.0,1.49,s
1371,PbBr2,0.0,12.0,2.316,s
2154,BaCl2,2.0,12.0,1.958,s
5491,VPO4,5.0,7.0,0.86,s
4026,BeI2,4.0,8.0,1.144,s
2533,MgCl2,6.0,9.0,1.186,s
4163,SnCl2,1.0,2.0,1.019,s
3813,SnF4,1.0,2.0,1.496,s
5021,PbSO4,0.0,11.0,2.75,s
4491,SnCl2,0.0,1.0,0.629,s
5549,MnSO4,7.0,9.0,0.68,s
300,FeCl3,2.5,6.0,1.25,e
3789,YCl3,3.0,6.0,1.433,s
1893,VBr2,0.0,12.0,2.933,s
303,FePO4,2.0,4.0,0.96,e
68,BeSO4,1.0,2.0,0.96,e
4178,NiCl2,6.0,9.0,0.919,s
744,NiCl2,2.0,6.0,1.65,e
4596,CoF3,7.0,8.0,0.445,s
2044,ZrBr4,0.0,8.0,2.531,s
3197,ZnCl2,2.0,12.0,2.534,s
151,CdBr2,0.0,4.0,1.92,e
764,PrCl3,0.0,6.0,2.2,e
2886,PbBr2,1.0,2.0,0.746,s
5699,Ni(ClO4)2,6.0,7.0,0.25,s
1750,SrI2,9.0,12.0,0.646,s
2333,ZrBr4,0.0,4.0,1.793,s
4365,SrCl2,7.0,9.0,0.726,s
381,K2Zn(SeO4)2,0.0,6.0,1.47,e
5249,Ni3(AsO4)2,0.0,4.0,1.77,s
867,SrSiF6,0.0,2.0,1.2,e
1495,MgBr2,6.0,12.0,1.629,s
4784,SrSe,0.0,4.0,2.348,s
3408,ZnI2,0.0,8.0,2.222,s
383,K2Zn(SO4)2,0.0,6.0,1.76,e
2077,KF,1.0,4.0,2.138,s
1304,BaCl2,0.0,12.0,2.389,s
1508,BaBr2,1.0,6.0,1.769,s
1442,PbI2,0.0,12.0,2.017,s
4707,GeF2,7.0,8.0,0.311,s
4695,SnF2,6.0,7.0,0.341,s
2931,BaI2,9.0,12.0,0.584,s
4363,ZnBr2,4.0,6.0,0.776,s
3218,PbF4,0.0,4.0,2.863,s
849,Sr(OH)2,0.0,1.0,1.4,e
2339,NiCl2,6.0,12.0,1.534,s
1199,GeF4,0.0,5.0,3.789,s
177,CoBr2,0.0,6.0,2.61,e
1664,KCl,0.0,1.0,0.928,s
936,VOSO4,1.0,5.0,1.97,e
3443,LaI3,1.0,9.0,2.166,s
45,BaAl2O4,0.0,1.0,2.54,e
1270,ZrCl4,0.0,8.0,2.792,s
1106,ScI3,0.0,6.0,2.312,s
3720,SrF2,7.0,12.0,1.406,s
3104,BeF2,0.0,12.0,3.102,s
1780,LaCl3,7.0,9.0,0.464,s
4852,Ni3(PO4)2,0.0,8.0,2.79,s
2416,YI3,4.0,10.0,1.558,s
1040,TiF4,0.0,5.0,3.058,s
2041,ZnF2,2.0,9.0,2.391,s
3988,ZrBr4,4.0,8.0,1.219,s
3168,MgI2,1.0,9.0,2.967,s
288,Fe2O3,0.0,1.0,1.21,e
4597,SnBr2,6.0,8.0,0.459,s
2254,GaBr3,1.0,6.0,1.948,s
4529,CoI3,7.0,9.0,0.578,s
5033,CrPO4,2.0,9.0,2.58,s
2148,YF3,0.0,4.0,2.206,s
2449,VBr3,4.0,9.0,1.44,s
5696,Sr3(AsO4)2,1.0,2.0,0.28,s
1498,SnF2,0.0,2.0,1.848,s
2829,MoI4,5.0,8.0,0.818,s
2845,YI3,6.0,9.0,0.777,s
5158,VPO4,0.0,2.0,2.08,s
5617,MnAsO4,9.0,11.0,0.53,s
3701,MgCl2,4.0,8.0,1.399,s
4690,ZrBr4,4.0,5.0,0.359,s
3856,ZrCl4,2.0,5.0,1.341,s
5076,Sr3(AsO4)2,0.0,11.0,2.41,s
2120,ScI3,0.0,6.0,2.312,s
4895,Ni3(PO4)2,0.0,4.0,2.13,s
5204,KBrO3,1.0,6.0,1.78,s
262,CuSO4,0.0,3.0,2.32,e
512,MgCsCl3,0.0,6.0,2.25,e
2955,LaBr3,0.0,1.0,0.596,s
99,Ca5Si6O17,5.5,10.5,0.89,e
2680,RbF,1.0,2.0,1.04,s
752,NiSO4,0.0,7.0,2.84,e
3959,VBr2,2.0,4.0,1.269,s
2505,LaI3,3.0,8.0,1.414,s
3595,GeF2,6.0,12.0,1.643,s
4521,ZnI2,4.0,6.0,0.589,s
1667,SnCl2,2.0,4.0,0.98,s
2830,YCl3,0.0,1.0,0.804,s
1167,PbCl2,2.0,4.0,0.975,s
4689,VI4,2.0,3.0,0.367,s
5366,Mn3(AsO4)2,2.0,7.0,1.32,s
4670,CrI3,6.0,8.0,0.378,s
1447,NiBr3,0.0,6.0,2.051,s
371,K2Mg(SO4)2,0.0,4.0,1.57,e
2668,ZnBr2,4.0,8.0,1.037,s
4040,PbBr2,2.0,6.0,1.165,s
4421,SnBr4,3.0,5.0,0.736,s
3260,CaI2,1.0,12.0,2.425,s
958,Zn(HCOO)2,0.0,2.0,1.78,e
1799,SrI2,8.0,9.0,0.348,s
19,Al2O3,1.0,3.0,1.8,e
234,CsFe(SO4)2,4.0,6.0,0.56,e
674,NaCN,0.0,0.5,0.71,e
223,Cs2Mg(SO4)2,0.0,6.0,1.69,e
4769,LaI3,6.0,7.0,0.192,s
3651,HfCl4,3.0,8.0,1.701,s
1813,LaBr3,8.0,9.0,0.264,s
2285,BaF2,4.0,12.0,1.703,s
4176,ScBr3,4.0,6.0,0.975,s
591,Na2B4O8H2,0.0,3.0,1.45,e
3553,GeCl4,0.0,5.0,1.835,s
4627,SnI2,0.0,1.0,0.451,s
2877,YF3,2.0,3.0,0.711,s
785,Rb2Ni(SeO4)2,0.0,6.0,1.78,e
2105,BaCl2,0.0,6.0,2.261,s
1028,CaCl2,0.0,12.0,2.944,s
2278,YBr3,2.0,6.0,1.887,s
2903,TiF4,4.0,5.0,0.638,s
1501,NaBr,1.0,4.0,1.687,s
4489,VBr3,8.0,9.0,0.598,s
1850,VF4,0.0,8.0,3.29,s
2936,YBr3,2.0,3.0,0.605,s
1571,MgBr2,4.0,8.0,1.346,s
4430,GeI2,9.0,12.0,0.67,s
2610,BaBr2,7.0,12.0,1.095,s
523,MgSO3,0.0,6.0,2.92,e
1896,MnCl2,0.0,9.0,2.931,s
3872,RbCl,0.0,2.0,1.293,s
4619,PbCl4,3.0,4.0,0.446,s
222,Cs2Mg(SO4)2,2.0,6.0,1.04,e
2412,SrCl2,1.0,4.0,1.494,s
5233,Cu3(PO4)2,0.0,4.0,1.83,s
2108,BaF2,0.0,4.0,2.339,s
2352,KF,0.0,1.0,1.625,s
4517,GeBr2,0.0,1.0,0.608,s
2731,GaBr3,1.0,3.0,0.984,s
1062,MgBr2,0.0,4.0,2.803,s
2035,YCl3,1.0,6.0,2.468,s
767,PtCl4,0.0,3.5,2.9,e
4917,Mn3(PO4)2,0.0,3.0,1.32,s
3713,VBr3,0.0,3.0,1.605,s
1436,SrF2,4.0,12.0,1.866,s
2117,ZnBr2,0.0,4.0,2.33,s
219,Cs2Mg(SeO4)2,4.0,6.0,0.48,e
2660,ZrF4,5.0,8.0,1.029,s
2486,LiCl,2.0,4.0,1.253,s
5244,Mg2As2O7,1.0,6.0,1.72,s
5306,Ca(NO3)2,1.0,4.0,1.45,s
2965,PbCl4,2.0,3.0,0.541,s
5391,Ba3(PO4)2,4.0,10.0,1.24,s
3143,CaCl2,1.0,12.0,2.689,s
198,Cr2(SO4)3,0.0,8.0,3.46,e
3224,AlBr3,0.0,4.0,2.766,s
2273,CaCl2,6.0,12.0,1.577,s
1522,BaI2,0.0,4.0,1.728,s
3793,GeF4,2.0,4.0,1.453,s
5584,K2HPO4,0.0,1.0,0.64,s
1066,ZnI2,0.0,12.0,2.544,s
5596,Co3(AsO4)2,1.0,3.0,0.64,s
896,UO2(NO3)2,1.0,3.0,0.97,e
4686,PbBr4,3.0,4.0,0.369,s
3848,ZnF2,1.0,2.0,1.428,s
3194,CaBr2,1.0,12.0,2.575,s
574,MnI2,0.0,2.0,0.81,e
3879,PbCl2,7.0,12.0,1.274,s
4661,YCl3,3.0,4.0,0.377,s
4896,Cu(IO3)2,0.0,4.0,2.08,s
4685,GeI2,6.0,8.0,0.355,s
140,CaZn2(PO4)2,1.0,2.0,0.48,e
1783,YI3,7.0,9.0,0.499,s
1975,SnF4,1.0,5.0,2.705,s
1159,BaI2,6.0,12.0,1.076,s
3176,MnCl2,0.0,6.0,2.812,s
4635,VCl2,8.0,9.0,0.389,s
5660,Zn3(AsO4)2,1.0,2.0,0.46,s
468,Mg(ClO4)2,4.0,6.0,0.74,e
3280,TiBr3,0.0,6.0,2.571,s
4899,Zn3(PO4)2,0.0,4.0,1.88,s
4748,YCl3,6.0,7.0,0.255,s
600,Na2CO3,0.0,7.0,2.45,e
2794,PbBr4,5.0,8.0,0.879,s
455,LiI,0.5,1.0,0.9,e
2802,MgCl2,6.0,8.0,0.736,s
4136,CaBr2,4.0,7.0,1.002,s
524,MgSO3,0.0,3.0,2.62,e
2460,VCl4,4.0,8.0,1.376,s
5555,Ca(ClO4)2,4.0,7.0,0.68,s
4217,VCl4,3.0,5.0,0.893,s
5056,NaBrO3,0.0,6.0,2.45,s
2569,YF3,6.0,9.0,1.162,s
5685,Ni(ClO4)2,5.0,6.0,0.32,s
1184,MnCl4,2.0,3.0,0.66,s
2388,CoCl3,0.0,3.0,1.575,s
456,LiI,0.0,1.0,1.64,e
4798,Na2Se,0.0,5.0,2.983,s
3927,YCl3,0.0,2.0,1.265,s
4613,VBr4,3.0,4.0,0.454,s
1588,GeF4,3.0,5.0,1.342,s
3989,NiCl3,4.0,6.0,1.164,s
4137,HfCl4,5.0,8.0,1.019,s
2590,CaI2,0.0,2.0,1.231,s
3123,SnF4,0.0,5.0,3.371,s
1273,YF3,0.0,9.0,2.695,s
5349,NaBrO3,3.0,6.0,1.28,s
1009,ZrOCl2,3.5,8.0,1.46,e
3418,TiF4,0.0,2.0,2.189,s
4104,GeF2,9.0,12.0,0.96,s
2560,WCl4,0.0,3.0,1.302,s
1486,BaF2,0.0,2.0,1.914,s
194,CoSO4,1.0,6.0,1.64,e
4467,CaBr2,6.0,8.0,0.598,s
5143,Ca3(PO4)2,0.0,7.0,2.06,s
4763,SrI2,6.0,7.0,0.221,s
5374,Sr(NO3)2,2.0,6.0,1.22,s
4818,LiOH,0.0,7.0,3.61,s
5052,LaAsO4,0.0,11.0,2.56,s
1348,NiCl2,1.0,6.0,2.411,s
4850,K2CO3,1.0,10.0,2.47,s
3955,YI3,0.0,3.0,1.298,s
2546,PbBr2,6.0,12.0,1.259,s
5001,Na2HPO4,1.0,12.0,2.71,s
1303,MgI2,2.0,12.0,2.506,s
4297,CoI2,6.0,9.0,0.838,s
4778,K2Se,0.0,9.0,2.889,s
5262,VPO4,2.0,5.0,1.62,s
2420,ZnF2,4.0,9.0,1.46,s
3415,CrCl4,0.0,5.0,2.125,s
3816,YBr3,1.0,4.0,1.462,s
373,K2Mn(SO4)2,2.0,6.0,0.83,e
3008,PbBr2,4.0,6.0,0.417,s
1161,SnF4,5.0,8.0,1.05,s
3525,PbCl4,2.0,8.0,1.929,s
3827,VF3,6.0,9.0,1.298,s
2261,YCl3,3.0,9.0,1.713,s
2237,CrI3,0.0,6.0,2.031,s
5483,Sr(BrO3)2,0.0,2.0,0.92,s
5615,PbHPO4,1.0,2.0,0.59,s
193,CoSO4,0.0,7.0,2.75,e
2220,GeF2,4.0,12.0,1.824,s
109,CaC2O4,0.0,1.0,1.0,e
176,Co(NO3)2,0.0,2.0,1.29,e
4991,MnAsO4,0.0,9.0,3.05,s
4525,BaI2,7.0,9.0,0.577,s
1608,BeBr2,4.0,8.0,1.205,s
1370,ScCl3,0.0,4.0,2.265,s
2201,ZnF2,6.0,12.0,1.879,s
1934,SrF2,0.0,9.0,2.765,s
4972,LiOH,1.0,7.0,2.99,s
5558,FePO4,1.0,2.0,0.72,s
2562,YCl3,4.0,7.0,1.211,s
2314,VBr4,0.0,5.0,1.817,s
1928,ZrCl4,0.0,8.0,2.792,s
3469,PbCl2,0.0,6.0,2.105,s
481,MgBr2,6.0,9.0,1.15,e
2912,ScCl3,8.0,9.0,0.578,s
4255,MoBr4,2.0,4.0,0.913,s
4051,MgF2,0.0,1.0,1.119,s
1626,SnBr4,0.0,3.0,1.216,s
317,GdCl3,0.0,6.0,2.75,e
3896,TiF3,6.0,9.0,1.2,s
513,MgHPO4,1.0,3.0,0.7,e
168,CeCl3,0.0,6.0,2.49,e
4538,LiBr,3.0,4.0,0.538,s
5533,Ba(ClO4)2,3.0,6.0,0.75,s
4348,YBr3,6.0,9.0,0.754,s
1034,ScCl3,0.0,9.0,2.935,s
1231,BeI2,0.0,12.0,3.137,s
3342,VF4,0.0,2.0,2.414,s
1129,PbF2,0.0,2.0,2.061,s
103,CaAl2Si7O18,6.0,7.0,0.16,e
5140,PbCO3,0.0,5.0,2.16,s
4952,CoPO4,0.0,11.0,3.85,s
2900,VI3,6.0,9.0,0.675,s
2765,YCl3,6.0,9.0,0.82,s
4519,ScI3,7.0,9.0,0.573,s
2472,GaCl3,3.0,6.0,1.394,s
5100,Mg(IO3)2,0.0,6.0,2.32,s
2896,YCl3,1.0,2.0,0.679,s
2442,NaI,1.0,4.0,1.476,s
3498,TiI3,0.0,6.0,2.041,s
3802,TiCl4,4.0,8.0,1.359,s
1668,VBr4,5.0,8.0,0.986,s
153,CdCl2,1.0,4.0,2.13,e
2349,YBr3,3.0,9.0,1.627,s
4940,CoPO4,9.0,11.0,0.57,s
1593,RbCl,0.0,2.0,1.293,s
5357,SrHAsO4,3.0,7.0,1.27,s
4556,MoCl4,3.0,4.0,0.529,s
733,NH4Cr(SO4)2,6.0,12.0,1.2,e
1883,MgI2,0.0,12.0,3.077,s
1513,KI,0.0,4.0,1.65,s
2724,RbI,0.0,2.0,0.979,s
2326,BaBr2,1.0,6.0,1.769,s
3677,ScI3,3.0,9.0,1.64,s
1765,GaCl3,1.0,2.0,0.619,s
5502,KOH,3.0,4.0,0.77,s
2129,WBr4,0.0,8.0,2.309,s
4929,Sr(BrO3)2,0.0,2.0,0.92,s
31,As2O5,1.67,4.0,1.19,e
1235,ScF3,0.0,9.0,2.97,s
946,YBr3,8.0,10.0,0.44,e
5501,Zn2P2O7,0.0,1.0,0.88,s
2983,ScCl3,3.0,4.0,0.447,s
760,Pr(NO3)3,0.0,6.0,1.98,e
1823,LaBr3,9.0,10.0,0.145,s
314,FeZn2(PO4)3,1.5,3.5,0.8,e
5205,Sr(NO3)2,0.0,6.0,1.79,s
2211,ScBr3,0.0,4.0,2.06,s
4249,LaI3,4.0,6.0,0.922,s
2087,GeCl2,2.0,12.0,2.077,s
2519,SnF4,2.0,4.0,1.363,s
5074,KOH,2.0,7.0,2.09,s
3874,RbBr,1.0,4.0,1.308,s
500,MgCl2,1.0,2.0,1.02,e
1415,BaCl2,2.0,12.0,1.958,s
3908,SrBr2,7.0,12.0,1.202,s
207,CrF3,3.0,9.0,2.55,e
1444,LaI3,0.0,6.0,2.099,s
1145,SnI2,0.0,4.0,1.552,s
3709,MgI2,0.0,2.0,1.628,s
876,TlCr(SO4)2,0.0,12.0,2.36,e
709,(NH4)2Co(SO4)2,2.0,6.0,0.94,e
3568,BaCl2,2.0,9.0,1.782,s
310,FeSO4,0.0,4.0,2.39,e
3247,ZrCl3,0.0,9.0,2.406,s
1202,CuF2,0.0,12.0,3.515,s
4571,ZrCl4,3.0,4.0,0.488,s
2491,MoCl4,4.0,8.0,1.346,s
1544,SrBr2,4.0,9.0,1.512,s
1071,GaBr3,0.0,9.0,2.555,s
851,SrBr2,0.0,6.0,2.48,e
3489,SrI2,2.0,9.0,2.027,s
2715,ZnCl2,9.0,12.0,0.877,s
4229,MoCl3,7.0,9.0,0.844,s
1548,PbBr2,4.0,12.0,1.486,s
214,Cs2CO3,0.0,3.5,1.85,e
1350,BaBr2,0.0,12.0,2.31,s
1118,ScCl3,0.0,3.0,1.948,s
3380,BaF2,0.0,4.0,2.339,s
4450,MnCl4,2.0,3.0,0.66,s
685,NaIO3,0.0,1.0,1.0,e
2113,GaCl3,1.0,6.0,2.203,s
2457,YCl3,3.0,6.0,1.433,s
3760,MoCl3,2.0,6.0,1.48,s
571,MnI2,1.0,4.0,1.11,e
1817,YI3,8.0,9.0,0.225,s
1542,SnF4,4.0,8.0,1.514,s
5173,Ca2SiO4,0.0,4.0,1.97,s
686,NaKC4H4O6,0.0,4.0,1.45,e
182,CoCl2,2.0,6.0,1.82,e
3414,CrBr3,1.0,6.0,2.23,s
1971,NbCl4,0.0,8.0,2.613,s
5377,La(IO3)3,1.0,8.0,1.3,s
4867,Zn(IO3)2,0.0,6.0,2.5,s
283,Fe2(SO4)3,5.03,9.0,0.81,e
4445,KI,0.0,1.0,0.683,s
4420,RbBr,0.0,1.0,0.722,s
1214,GaF3,0.0,9.0,3.301,s
3931,CrBr4,4.0,8.0,1.286,s
437,Li2ZnCl4,0.0,2.0,1.18,e
294,FeCl2,2.0,4.0,1.01,e
1037,ScF3,0.0,9.0,2.97,s
541,MgSO4,1.0,4.0,1.73,e
1569,BaCl2,2.0,6.0,1.421,s
1003,Zr(SO4)2,0.0,4.0,2.16,e
1197,VF2,0.0,12.0,3.522,s
190,CoSeO3,0.0,2.0,0.67,e
2797,NiI2,4.0,8.0,0.847,s
5548,Mg2As2O7,0.0,1.0,0.75,s
2351,ZnCl2,4.0,9.0,1.581,s
3947,YCl3,4.0,7.0,1.211,s
714,(NH4)2Fe(SO4)2,0.0,6.0,2.06,e
2798,SnI2,8.0,12.0,0.813,s
275,FeSO5H,0.0,5.0,2.11,e
4060,MnCl4,5.0,8.0,1.053,s
4660,CaI2,8.0,9.0,0.383,s
2450,YBr3,3.0,7.0,1.489,s
3616,LaI3,1.0,6.0,1.835,s
2774,NaI,2.0,4.0,0.88,s
2836,ZnF2,4.0,6.0,0.761,s
4586,SnBr4,2.0,3.0,0.494,s
112,CaCl2,1.0,6.0,2.36,e
1180,ScI3,6.0,9.0,0.738,s
1401,ScI3,0.0,6.0,2.312,s
2523,YBr3,3.0,6.0,1.362,s
225,Cs2Ni(SO4)2,0.0,6.0,1.75,e
4018,BaBr2,7.0,12.0,1.095,s
633,Na2SiO3,8.0,9.0,0.31,e
4677,ScCl3,7.0,8.0,0.34,s
2928,CaI2,1.0,2.0,0.628,s
83,Ca(ClO4)2,0.0,4.0,1.77,e
3907,LaF3,4.0,7.0,1.32,s
798,RbTi(SO4)2,0.0,12.0,2.9,e
2581,GaBr3,0.0,2.0,1.255,s
466,LuCl3,0.0,6.0,2.87,e
